True_Regime,Pattern,F_T,F_S,F_I,True_P,Est_P
R1,Trend+MultiSeason,0.9997944136147778,0.997417452914708,0.9414630121924442,48,50
R2,Pure_MultiSeason,0.5575592178429907,0.9961425984916443,0.8274302655555525,48,50
R3,Stationary_AR,0.4854099144441787,0.5760574746803911,0.6939916025043202,None,24
R4,PureTrend_Break,0.999967442112788,0.9998682557586487,0.0,None,250
R1,Trend+MultiSeason,0.9996177510043346,0.9948825314199853,0.921560156334519,24,24
R2,Pure_MultiSeason,0.9559345958867217,0.996642695088828,0.9653109977754175,24,24
R3,Stationary_AR,0.46424740576123724,0.45974568797783777,0.5372560086120716,None,11
R4,PureTrend_Exponential,0.9995941942597293,0.40083755980474056,0.34574250030607145,None,24
R1,Trend+MultiSeason,0.99961546655514,0.9923606311478408,0.8228445392251443,24,24
R2,Pure_MultiSeason,0.776175050857338,0.9939506702082631,0.8517839514924476,24,24
R3,Stationary_WN,0.4302471719178059,0.18523070094406513,0.26895118167059884,None,3
R4,PureTrend_Break,0.9998793513990095,0.999515832163143,0.21999461126231745,None,250
R1,Trend+MultiSeason,0.999645650093746,0.9992242532070889,0.9764071974099641,12,12
R2,Pure_MultiSeason,0.8047993428499761,0.994463502668656,0.8178484848356965,12,12
R3,Stationary_WN,0.2718514718912184,0.20852434720543722,0.19705714585883105,None,4
R4,PureTrend_RandomWalk,0.9997609306038866,0.7890781256291591,0.8725513399269151,None,24
R1,Trend+MultiSeason,0.9998916416933479,0.9988917429924217,0.9765208232419041,48,50
R2,Pure_MultiSeason,0.8645824386313732,0.996486447564795,0.9096617312470201,48,50
R3,Stationary_AR,0.25101633277514235,0.5394448469848305,0.5758630145871252,None,33
R4,PureTrend_Exponential,0.9990216674890875,0.3928444126313664,0.3855813255167525,None,24
R1,Trend+MultiSeason,0.9996271611213701,0.9943891342520508,0.7620476386212148,48,100
R2,Pure_MultiSeason,0.9245231347572699,0.9926719872122789,0.9437362221758788,48,50
R3,Stationary_WN,0.16067538711147467,0.3430645210058326,0.3336533193856118,None,14
R4,PureTrend_RandomWalk,0.9996385992446716,0.6346420664024914,0.8816466340321831,None,24
R1,Trend+MultiSeason,0.9998404410913267,0.9976762739020844,0.944283858782781,12,12
R2,Pure_MultiSeason,0.9363932784864678,0.9951618429174243,0.9312080338755968,12,12
R3,Stationary_WN,0.40913108825904443,0.2771931871505796,0.25477138429394275,None,3
R4,PureTrend_Exponential,0.9991306853853456,0.34107319419720916,0.4061765661064479,None,24
R1,Trend+MultiSeason,0.9997395700006166,0.9944749616974654,0.872054768680662,48,50
R2,Pure_MultiSeason,0.9023535974826549,0.9953530786621083,0.9354703934561766,48,50
R3,Stationary_WN,0.2791341506033135,0.2167734419688757,0.24504760752550125,None,5
R4,PureTrend_Break,0.9998885474277581,0.9995544219170129,0.1453387519238416,None,250
R1,Trend+MultiSeason,0.9998513757523214,0.9985747452450704,0.9400062985942789,36,36
R2,Pure_MultiSeason,0.8981697474211561,0.9869551965861424,0.9251397030236694,36,36
R3,Stationary_WN,0.19066339585472736,0.2769194147507714,0.24963375450793934,None,5
R4,PureTrend_RandomWalk,0.9019289537362312,0.7878389886177597,0.0,None,250
R1,Trend+MultiSeason,0.9995950669909305,0.9927471626179689,0.9139213602020083,24,24
R2,Pure_MultiSeason,0.8433200936904672,0.993788003621168,0.8843291631242182,24,24
R3,Stationary_WN,0.3221822989024544,0.22957427914953688,0.30415969513010954,None,4
R4,PureTrend_Break,0.9997920556961782,0.9991677364153104,0.1970794754631805,None,250
R1,Trend+MultiSeason,0.9997196878563985,0.9986166865046622,0.7684053763508217,12,12
R2,Pure_MultiSeason,0.04036742599237675,0.9984118118631743,0.3429973537972366,12,24
R3,Stationary_WN,0.4329535640976081,0.15614412929058596,0.2664266473751912,None,3
R4,PureTrend_Exponential,0.9941773488976243,0.3665587004775529,0.30981987970953073,None,24
R1,Trend+MultiSeason,0.9997905796914477,0.9931192915893414,0.9100416934294493,48,50
R2,Pure_MultiSeason,0.3953880227184662,0.9795013839797493,0.7357403341037421,48,50
R3,Stationary_WN,0.5096952881483285,0.13652965923902838,0.16311355836501584,None,2
R4,PureTrend_RandomWalk,0.9989599296568142,0.8032972342506753,0.8757452722862091,None,24
R1,Trend+MultiSeason,0.9998656403509393,0.9966439879987823,0.9666244610885374,12,12
R2,Pure_MultiSeason,0.8417514045206936,0.9934368691917214,0.8462115092220693,12,12
R3,Stationary_WN,0.19617027733343362,0.23071438129987254,0.1950182041970816,None,7
R4,PureTrend_Break,0.9999307807737237,0.9997266295703457,0.0,None,250
R1,Trend+MultiSeason,0.9997316276563246,0.9938173938850109,0.9015081903864283,24,24
R2,Pure_MultiSeason,0.9330327480297264,0.9976839102440256,0.9465223698152994,24,24
R3,Stationary_AR,0.23125836588005744,0.7209586183033729,0.6997903637205788,None,125
R4,PureTrend_Break,0.9815014625890109,0.8803574039730937,0.0,None,250
R1,Trend+MultiSeason,0.9985150045742085,0.9747546378059789,0.7942099223221626,48,50
R2,Pure_MultiSeason,0.8123880926247316,0.9936564439937957,0.8831997769060792,48,50
R3,Stationary_WN,0.07823432284935117,0.4476189908106759,0.36449832322645614,None,20
R4,PureTrend_RandomWalk,0.9475018853931552,0.8254871993905035,0.0,None,250
R1,Trend+MultiSeason,0.9992539576719152,0.9962959798062697,0.6961523992284081,36,36
R2,Pure_MultiSeason,0.9716806562639013,0.9981941985627267,0.9769423064662868,36,36
R3,Stationary_AR,0.051872949637300825,0.7267104653514603,0.6868630626231315,None,125
R4,PureTrend_Exponential,0.9982104782592225,0.4128518743518408,0.384602438044057,None,24
R1,Trend+MultiSeason,0.9995235240342196,0.996941800384349,0.9313625130298744,48,50
R2,Pure_MultiSeason,0.9680197874159252,0.9985769988041088,0.9767583597059941,48,50
R3,Stationary_AR,0.2472289353200221,0.4770946258846629,0.6031514145179,None,28
R4,PureTrend_RandomWalk,0.9997091029124323,0.6868901199299129,0.9119434794996618,None,24
R1,Trend+MultiSeason,0.9988035239547074,0.9955528244575185,0.710042179361078,36,36
R2,Pure_MultiSeason,0.4725453537063129,0.9767653206273498,0.7021637531242512,36,36
R3,Stationary_AR,0.402228147891733,0.4908596948565992,0.6204584552397534,None,33
R4,PureTrend_Exponential,0.9947257895923546,0.4422178732995531,0.3657642861784942,None,24
R1,Trend+MultiSeason,0.9997564913444539,0.9974930595803196,0.7907739295467542,12,12
R2,Pure_MultiSeason,0.9492474335703417,0.9957073680377903,0.9453404558858276,12,12
R3,Stationary_AR,0.19866039158643556,0.45306839305107793,0.6186253029107813,None,22
R4,PureTrend_RandomWalk,0.9985108215345332,0.9639039912616983,0.9325819507856082,None,125
R1,Trend+MultiSeason,0.9998501920162816,0.9991125692526633,0.9249887413062241,48,50
R2,Pure_MultiSeason,0.9634665124527638,0.9978776153666116,0.9729374945020011,48,50
R3,Stationary_WN,0.45178040605536973,0.13827739103596182,0.26929553179116517,None,2
R4,PureTrend_Break,0.9764204944418745,0.9371782852791732,0.0,None,250
R1,Trend+MultiSeason,0.9999333994457585,0.9992799732863209,0.9504175104395547,36,36
R2,Pure_MultiSeason,0.910988682850361,0.9930367402233109,0.9258498705659172,36,36
R3,Stationary_AR,0.1795316551401166,0.48750117359747047,0.5978312227748055,None,50
R4,PureTrend_Break,0.9999378005031099,0.9997539916859713,0.0,None,250
R1,Trend+MultiSeason,0.9997894849186851,0.9984000807218901,0.9109143768249242,24,24
R2,Pure_MultiSeason,0.9354138328147125,0.9989413980627952,0.9506325028085673,24,24
R3,Stationary_AR,0.43039436644321927,0.4426182051555958,0.53802833123447,None,12
R4,PureTrend_Break,0.9997878176885151,0.9991425134024039,0.0,None,250
R1,Trend+MultiSeason,0.9993918942133138,0.9917350956591906,0.8999226120587756,48,50
R2,Pure_MultiSeason,0.6220003791861262,0.9919295044563846,0.8023823073344556,48,50
R3,Stationary_AR,0.1434698438758072,0.6899388037680725,0.6394153712156871,None,38
R4,PureTrend_Exponential,0.9972748630442159,0.36850837521763735,0.2764093771965278,None,24
R1,Trend+MultiSeason,0.9996808803863798,0.9988514035419646,0.9769334435139321,12,12
R2,Pure_MultiSeason,0.9733168220839501,0.9990496028207908,0.9709933542322141,12,12
R3,Stationary_AR,0.16411613554799875,0.6439414000838938,0.6487652966436993,None,83
R4,PureTrend_Break,0.9986013980602138,0.9949106254930438,0.0,None,250
R1,Trend+MultiSeason,0.9998519961091398,0.991816898026544,0.9283098653300123,12,12
R2,Pure_MultiSeason,0.9266423747449661,0.9901721945012114,0.9278431709992626,12,12
R3,Stationary_AR,0.3741393725301867,0.564440586031701,0.6923941833114557,None,24
R4,PureTrend_RandomWalk,0.9994725007058719,0.6999790135628616,0.8405712842750652,None,24
R1,Trend+MultiSeason,0.999849486534856,0.9985991650465071,0.9590831203626538,48,50
R2,Pure_MultiSeason,0.9654596361787968,0.9977772919608408,0.9736308210529152,48,50
R3,Stationary_AR,0.2500218010069718,0.5146174072656418,0.6154010597517996,None,20
R4,PureTrend_Exponential,0.9996406315261225,0.3357614964682697,0.34120871691948107,None,24
R1,Trend+MultiSeason,0.9998551229518586,0.9946830017666421,0.9458692926981914,36,36
R2,Pure_MultiSeason,0.5529420331954825,0.9918555509593886,0.7235762264686526,36,36
R3,Stationary_WN,0.4713365521908063,0.14786623374607488,0.29724396077075554,None,3
R4,PureTrend_Exponential,0.9874056545808416,0.41578743436203236,0.3641774689197117,None,24
R1,Trend+MultiSeason,0.9993804008058096,0.9969671585241222,0.761196319332868,12,12
R2,Pure_MultiSeason,0.9586969668917232,0.9966556456477225,0.9557679013681466,12,12
R3,Stationary_WN,0.06352857054046801,0.44810313066859053,0.35166725253228104,None,62
R4,PureTrend_RandomWalk,0.9998214832253366,0.7698790672405125,0.8768870397047721,None,24
R1,Trend+MultiSeason,0.9994857037676378,0.990694380411624,0.8453764946319908,48,50
R2,Pure_MultiSeason,0.9239067878415415,0.9976366823929763,0.9495800406940025,48,50
R3,Stationary_AR,0.088090856438922,0.713983975326632,0.7457037467169603,None,83
R4,PureTrend_Exponential,0.998797493035887,0.3979630906646373,0.35177623099252264,None,24
R1,Trend+MultiSeason,0.9965283078656935,0.9958548929240859,0.7248915010278139,24,24
R2,Pure_MultiSeason,0.9075729434033055,0.9968556694696111,0.9295554347924139,24,24
R3,Stationary_AR,0.23149707137497744,0.5307022861500541,0.6537158215758614,None,33
R4,PureTrend_RandomWalk,0.9997292050659772,0.7761826174649913,0.8556369280185873,None,24
R1,Trend+MultiSeason,0.9997643478565467,0.9976349336161103,0.8672666146934677,48,50
R2,Pure_MultiSeason,0.9610642837780994,0.9990003943753772,0.9743246329588364,48,50
R3,Stationary_WN,0.3959877374745202,0.21022479885831624,0.3741465856803877,None,4
R4,PureTrend_Break,0.9651467099544908,0.741584560339176,0.0,None,250
R1,Trend+MultiSeason,0.9986595396527903,0.9954199091873195,0.8345051374423897,12,12
R2,Pure_MultiSeason,0.8727249007191711,0.9971779180060661,0.8843687215035421,12,12
R3,Stationary_AR,0.18562810668126062,0.559722774361543,0.6618964913779367,None,31
R4,PureTrend_Break,0.9997834033439851,0.9991327920947809,0.0,None,250
R1,Trend+MultiSeason,0.9996429467098318,0.9886818045059736,0.9233396911982705,48,50
R2,Pure_MultiSeason,0.9211560999378758,0.9980085794540512,0.946896345102989,48,50
R3,Stationary_WN,0.28901275615102917,0.2922836464353673,0.2358154147613023,None,6
R4,PureTrend_RandomWalk,0.8364139746929619,0.4919417594364711,0.0,None,250
R1,Trend+MultiSeason,0.9998861115741429,0.9953529977561895,0.947119211115736,36,36
R2,Pure_MultiSeason,0.9801618483816186,0.9979841969613834,0.9836846886775865,36,36
R3,Stationary_AR,0.06615065951118171,0.8062215169330882,0.6046893683048173,None,167
R4,PureTrend_RandomWalk,0.9080043903865421,0.7522832140971691,0.11199181507643718,None,250
R1,Trend+MultiSeason,0.9994110890419406,0.9985974704932241,0.6584908329431762,12,12
R2,Pure_MultiSeason,0.9417344209666902,0.988810057693291,0.9384545377821925,12,12
R3,Stationary_AR,0.39999066883040935,0.5252161271395792,0.5507180263484392,None,18
R4,PureTrend_RandomWalk,0.9983873305949124,0.6242519406759395,0.8117511141487735,None,24
R1,Trend+MultiSeason,0.9997469219793023,0.9931154206782071,0.9245279165971948,36,36
R2,Pure_MultiSeason,0.8024968830889627,0.9958553366897692,0.8592305907705232,36,36
R3,Stationary_WN,0.303932797401957,0.40264865389301674,0.2540267782913562,None,6
R4,PureTrend_Break,0.9999474795841151,0.9997893646402697,0.1894997617649129,None,250
R1,Trend+MultiSeason,0.9997614537063795,0.9960675148413594,0.8682724733453033,24,24
R2,Pure_MultiSeason,0.925421404427798,0.9979827539800703,0.942740879292614,24,24
R3,Stationary_AR,0.37230750134247026,0.5571425347602161,0.5989247749820467,None,20
R4,PureTrend_Break,0.998941979719784,0.996001279311441,0.0,None,250
R1,Trend+MultiSeason,0.9995639796890102,0.998128807634375,0.7537320633064255,24,24
R2,Pure_MultiSeason,0.6912341732705243,0.9863258723832624,0.7859822197963893,24,24
R3,Stationary_AR,0.29193969589947655,0.8534673756057604,0.8608638292329185,None,125
R4,PureTrend_Break,0.99904265315616,0.995736385415757,0.0,None,250
R1,Trend+MultiSeason,0.999111777131991,0.9954149660064323,0.8113787270791878,24,24
R2,Pure_MultiSeason,0.8945210551375518,0.9977894436831465,0.9174087130934592,24,24
R3,Stationary_AR,0.10460104148550353,0.5367234259256815,0.6309126073416276,None,83
R4,PureTrend_RandomWalk,0.9991693812888722,0.7860189780205173,0.8990998421186164,None,24
R1,Trend+MultiSeason,0.9997135911574879,0.9956831048353512,0.8508007464981667,12,12
R2,Pure_MultiSeason,0.9790382569000871,0.999214728271453,0.977060550725957,12,12
R3,Stationary_WN,0.10551044780810936,0.35062561011254434,0.31963085330703944,None,26
R4,PureTrend_Exponential,0.9840288870602834,0.3471669365969948,0.21384250897657542,None,24
R1,Trend+MultiSeason,0.9986290608763536,0.9814094712773892,0.8482660028273956,48,50
R2,Pure_MultiSeason,0.7131699304350707,0.9726955161698894,0.8202116535353415,48,50
R3,Stationary_WN,0.253119543041219,0.26458646629761173,0.25060165437286064,None,7
R4,PureTrend_Break,0.9794416604331458,0.9346901482779346,0.0,None,250
R1,Trend+MultiSeason,0.9988103794151918,0.9971068622702115,0.8945270304716983,24,24
R2,Pure_MultiSeason,0.917336036504757,0.9932727889971416,0.9392040962108469,24,24
R3,Stationary_AR,0.09113639689144826,0.6255548731291212,0.6244368960727558,None,71
R4,PureTrend_Exponential,0.9990120768937878,0.38162724720446595,0.4544367650821788,None,24
R1,Trend+MultiSeason,0.9995304607295827,0.9983661187001089,0.8589812501446966,12,12
R2,Pure_MultiSeason,0.9695103611486814,0.9975024252036935,0.966304332850785,12,12
R3,Stationary_AR,0.23610888669910723,0.47956495854112147,0.5802063015636024,None,24
R4,PureTrend_Break,0.9993928116981975,0.9975123103801444,0.0,None,250
R1,Trend+MultiSeason,0.9999637283129286,0.9990928159333153,0.9586935612756684,48,50
R2,Pure_MultiSeason,0.9736217670777214,0.9982639568008408,0.979436371636535,48,50
R3,Stationary_AR,0.20034081720550823,0.4382560502290589,0.5114217446754175,None,22
R4,PureTrend_Break,0.9995554313054184,0.9982853634484574,0.0,None,250
R1,Trend+MultiSeason,0.9986349073263013,0.9951103750675049,0.6967005888545788,12,12
R2,Pure_MultiSeason,0.891176665247135,0.9970077096512123,0.8887571553457584,12,12
R3,Stationary_WN,0.3307553492736889,0.3456133080924916,0.20974181327802677,None,4
R4,PureTrend_RandomWalk,0.9844342043232303,0.7933217543314468,0.0,None,250
R1,Trend+MultiSeason,0.9996310098832378,0.9944559505888819,0.7748400918830285,12,12
R2,Pure_MultiSeason,0.9090738048239683,0.9960793369116868,0.9087363304462207,12,12
R3,Stationary_AR,0.17100638328990903,0.5310752544746897,0.6584159865809767,None,62
R4,PureTrend_RandomWalk,0.999453543900769,0.42321888386465667,0.7466195089847394,None,24
R1,Trend+MultiSeason,0.9993826661441265,0.9971673925991565,0.9210336501803915,36,36
R2,Pure_MultiSeason,0.9630460468253177,0.9970641485663854,0.9691533624057624,36,36
R3,Stationary_AR,0.20414467825856475,0.432837745612464,0.5780495178107301,None,33
R4,PureTrend_Break,0.9999180165977726,0.9996629100946623,0.0,None,250
R1,Trend+MultiSeason,0.9997594488285053,0.9971579055644705,0.9019981564949396,48,50
R2,Pure_MultiSeason,0.0,0.9887468137331166,0.6382424561744225,48,100
R3,Stationary_WN,0.3870028514070072,0.12456551792093562,0.29653620389446544,None,3
R4,PureTrend_RandomWalk,0.999163473357421,0.9614918472805399,0.0057375120021997406,None,250
R1,Trend+MultiSeason,0.9999128855787136,0.9989671471250994,0.87265148660623,24,24
R2,Pure_MultiSeason,0.8847558358002994,0.992625114020281,0.9151494934182801,24,24
R3,Stationary_WN,0.5065310226634073,0.05636553630198804,0.31885717304106276,None,2
R4,PureTrend_RandomWalk,0.2205429771670565,0.7104555828823349,0.0,None,250
R1,Trend+MultiSeason,0.9994903941476408,0.9974431553604589,0.9320326369290062,24,24
R2,Pure_MultiSeason,0.9535933323607165,0.9960595131524562,0.9640514639948248,24,24
R3,Stationary_AR,0.1385364868086747,0.5912012762418835,0.668900733586576,None,36
R4,PureTrend_Break,0.9999168978385644,0.9996673050254141,0.07935307776920009,None,250
R1,Trend+MultiSeason,0.9998392123703573,0.9916296607458854,0.8737335578764759,48,50
R2,Pure_MultiSeason,0.9271394855690672,0.9977664230893649,0.9518072207173742,48,50
R3,Stationary_AR,0.19844994444218667,0.5633854738996469,0.6338077251858609,None,38
R4,PureTrend_RandomWalk,0.9995110240618876,0.6556842210965212,0.8987249068455732,None,24
R1,Trend+MultiSeason,0.9998966064328811,0.9983976134595082,0.9479436357239989,36,36
R2,Pure_MultiSeason,0.8802498242168773,0.9973895222548955,0.9060130318696203,36,36
R3,Stationary_AR,0.16465428122237624,0.5005453095050818,0.5715061223782505,None,23
R4,PureTrend_Exponential,0.9985530360970327,0.3797013519654905,0.32390899663717987,None,24
R1,Trend+MultiSeason,0.9982541167775998,0.9875850198484811,0.9226151092326296,36,36
R2,Pure_MultiSeason,0.9415423095411999,0.9943277845997448,0.9533383889906081,36,36
R3,Stationary_WN,0.16227928009479908,0.3523701184046406,0.33633387130220305,None,8
R4,PureTrend_Exponential,0.9992397081108798,0.3626936813380185,0.3030884904373491,None,24
R1,Trend+MultiSeason,0.9998406528063712,0.997296979059653,0.9247044764281178,36,36
R2,Pure_MultiSeason,0.9691718706474937,0.9968812449683587,0.9748786242317717,36,36
R3,Stationary_AR,0.37407759504799665,0.5980770993905028,0.602043185142765,None,25
R4,PureTrend_Break,0.9999335556296036,0.999735308108093,0.0,None,250
R1,Trend+MultiSeason,0.9998625369260538,0.9908574845743052,0.8989756489333947,48,50
R2,Pure_MultiSeason,0.9094073669635628,0.9953912385475762,0.9373454171839537,48,50
R3,Stationary_WN,0.3593740388536213,0.2926741114679672,0.28710093924101876,None,4
R4,PureTrend_Break,0.9998130432105485,0.9992473971558652,0.11343864893383981,None,250
R1,Trend+MultiSeason,0.9995733089370804,0.9940136487733807,0.9420123854743553,48,50
R2,Pure_MultiSeason,0.9559527758065196,0.9953628304007853,0.9662316168629603,48,50
R3,Stationary_WN,0.40899042752882,0.27853396340712433,0.3929407374136489,None,3
R4,PureTrend_Exponential,0.9945655163336792,0.3619903586563993,0.3680812856534432,None,24
R1,Trend+MultiSeason,0.9998121900952887,0.9931942659584997,0.9059848573016585,48,50
R2,Pure_MultiSeason,0.7903865250375146,0.9913023952301804,0.8718989406719103,48,50
R3,Stationary_WN,0.4668064354983029,0.18982346557674734,0.3265464673217253,None,3
R4,PureTrend_RandomWalk,0.9945716657847165,0.9492311538573913,0.0,None,250
R1,Trend+MultiSeason,0.9998477729041632,0.9993756766939619,0.9501388589798664,24,24
R2,Pure_MultiSeason,0.9384168727028024,0.997450859551703,0.9528167362079,24,24
R3,Stationary_AR,0.3167435637654421,0.583334977858394,0.6958089973335149,None,38
R4,PureTrend_Exponential,0.9993963803077244,0.3885991570381271,0.3758155322499124,None,24
R1,Trend+MultiSeason,0.997787351380786,0.9935190661141683,0.8668487028307218,24,24
R2,Pure_MultiSeason,0.9005473222646854,0.9948748502647959,0.9235240089062786,24,24
R3,Stationary_AR,0.20948822547831314,0.40333872168093743,0.5327226436726185,None,14
R4,PureTrend_Break,0.9992122233732065,0.9969182963081887,0.0,None,250
R1,Trend+MultiSeason,0.9997162291783156,0.9962166851249171,0.735393659389243,12,12
R2,Pure_MultiSeason,0.9862625028776971,0.9981969799712884,0.9851124407295432,12,12
R3,Stationary_WN,0.3298873644602065,0.24396425793056697,0.3543723263354822,None,4
R4,PureTrend_Exponential,0.9935926661293827,0.43748781736516085,0.3513122891589976,None,24
R1,Trend+MultiSeason,0.9998327935558046,0.9950099995812732,0.9405816770264388,12,12
R2,Pure_MultiSeason,0.9364451612239908,0.9952477303817047,0.9319359647229427,12,12
R3,Stationary_AR,0.0,0.4396711004452287,0.0,None,167
R4,PureTrend_Exponential,0.9968237759149181,0.36677240135725553,0.34840606353061765,None,24
R1,Trend+MultiSeason,0.9974131938184652,0.9950328253710864,0.7393653152886976,48,50
R2,Pure_MultiSeason,0.8960017542459972,0.9979787881612514,0.9324232078383329,48,50
R3,Stationary_WN,0.3781906581143559,0.21983442346591575,0.3483653258507732,None,4
R4,PureTrend_Exponential,0.9985419751110152,0.3759114767433086,0.3108558364318027,None,24
R1,Trend+MultiSeason,0.9993451732267442,0.9977090252790897,0.9516911492293654,24,24
R2,Pure_MultiSeason,0.8845318873692918,0.9966777847437224,0.917398128268861,24,24
R3,Stationary_WN,0.16716144651754516,0.40955055094796156,0.325960572098955,None,12
R4,PureTrend_RandomWalk,0.9976660874805625,0.7020984644303343,0.866309542127857,None,24
R1,Trend+MultiSeason,0.9999195509458629,0.9977791807667404,0.9438355217066555,36,36
R2,Pure_MultiSeason,0.6234665438937546,0.9957827692714281,0.7722249833933241,36,36
R3,Stationary_WN,0.489475485220609,0.11348012553096132,0.3182332676879752,None,2
R4,PureTrend_RandomWalk,0.9990912360126883,0.5396466596832259,0.8327722201781627,None,24
R1,Trend+MultiSeason,0.9978925101655899,0.9964361577370394,0.9202133192177125,48,50
R2,Pure_MultiSeason,0.933231218434359,0.996549169159914,0.9526935397920997,48,50
R3,Stationary_WN,0.038531394721236456,0.42224447381354424,0.2924158585036496,None,26
R4,PureTrend_Break,0.9998637215613695,0.9994604482711009,0.15774752467846154,None,250
R1,Trend+MultiSeason,0.9984676019833123,0.9944513043971773,0.8298720673444175,36,36
R2,Pure_MultiSeason,0.8813269722646071,0.9971782796535683,0.9103904371988799,36,36
R3,Stationary_AR,0.1762345164850344,0.5228753316371852,0.6330948542764876,None,31
R4,PureTrend_RandomWalk,0.9925365879154171,0.8040272928334791,0.533460033943796,None,167
R1,Trend+MultiSeason,0.9995432669581947,0.9974622746267428,0.9157730597411856,48,50
R2,Pure_MultiSeason,0.7561106333009757,0.9965571541507452,0.9049193112217528,48,50
R3,Stationary_AR,0.006880207102060387,0.5862247212096463,0.6333102366328963,None,100
R4,PureTrend_RandomWalk,0.9998395874693051,0.6926249306205143,0.9330596490768166,None,24
R1,Trend+MultiSeason,0.9997030286509947,0.9963352557564755,0.7650113371046083,36,36
R2,Pure_MultiSeason,0.9496049703829933,0.9992331567212851,0.9582329512740118,36,36
R3,Stationary_AR,0.3163031556094802,0.5513914619928291,0.6609927185444131,None,26
R4,PureTrend_RandomWalk,0.9928360503890445,0.5886150771805876,0.8789100234194608,None,24
R1,Trend+MultiSeason,0.9997206397556444,0.9919401268928404,0.8190816093454077,24,24
R2,Pure_MultiSeason,0.9397169225842099,0.9991775156650315,0.9535330338217661,24,24
R3,Stationary_AR,0.039626991031873615,0.2673840078381319,0.0,None,167
R4,PureTrend_Break,0.9999530164895761,0.9998116471359642,0.0,None,250
R1,Trend+MultiSeason,0.9997440476314902,0.9900309828521734,0.9078374407758756,24,24
R2,Pure_MultiSeason,0.9301195124204833,0.9963798185538741,0.9455345779932999,24,24
R3,Stationary_WN,0.2291786458463072,0.2418340098752214,0.24602587906351003,None,6
R4,PureTrend_Break,0.9998400392502539,0.9993452193661235,0.0,None,250
R1,Trend+MultiSeason,0.9996446891708077,0.9966623383856931,0.9363919859739862,48,50
R2,Pure_MultiSeason,0.9716692710252994,0.9993924453893577,0.980733355217766,48,50
R3,Stationary_WN,0.5442011110167746,0.18751383615807693,0.27200711683869705,None,2
R4,PureTrend_Break,0.9999681379469203,0.999873304473699,0.0,None,250
R1,Trend+MultiSeason,0.996758573115313,0.9971188510698518,0.9168395471352719,24,24
R2,Pure_MultiSeason,0.825707157036707,0.9978840182122283,0.8737984970024237,24,24
R3,Stationary_AR,0.05107318005636441,0.5582745991294488,0.5536005084222226,None,56
R4,PureTrend_Exponential,0.997549154397388,0.3944308110112389,0.34886948430620335,None,24
R1,Trend+MultiSeason,0.9994814304202742,0.9961605874082723,0.870243995038205,12,12
R2,Pure_MultiSeason,0.8279118581678367,0.9822751617785964,0.8358152688414643,12,12
R3,Stationary_WN,0.24729927518450545,0.3198226216384069,0.25886502076243745,None,6
R4,PureTrend_Break,0.9950616445656929,0.9758472424643426,0.0,None,250
R1,Trend+MultiSeason,0.9994342145119949,0.9957536065106402,0.7022258161074892,36,36
R2,Pure_MultiSeason,0.9020899188621506,0.9934032195282511,0.9261775872936815,36,36
R3,Stationary_WN,0.3475433012587733,0.24564289887612967,0.293127726647488,None,4
R4,PureTrend_RandomWalk,0.9997912924730498,0.672311444304919,0.8399427394502159,None,24
R1,Trend+MultiSeason,0.9997554427763707,0.9929369462900534,0.8514008984105155,48,50
R2,Pure_MultiSeason,0.9756867238904756,0.9982362137659869,0.9811322791744839,48,50
R3,Stationary_WN,0.1262109586742597,0.3326261101095287,0.29829995492028294,None,12
R4,PureTrend_Exponential,0.9980254535810383,0.26765029369981874,0.35621432946696885,None,24
R1,Trend+MultiSeason,0.9998943096164045,0.9991131335116962,0.977591098701123,36,36
R2,Pure_MultiSeason,0.9237341241328489,0.9979124908003786,0.9395255608447826,36,36
R3,Stationary_AR,0.24069575063143667,0.596780734743421,0.68512583459696,None,36
R4,PureTrend_Exponential,0.9970090776238638,0.374715370482001,0.3387682403051525,None,24
R1,Trend+MultiSeason,0.9998864602107861,0.9912225844290663,0.9188898079180619,24,24
R2,Pure_MultiSeason,0.8970849907450172,0.9902373375183281,0.9227750528107579,24,24
R3,Stationary_AR,0.40687874355493925,0.42924917387987005,0.5770590882213382,None,16
R4,PureTrend_Exponential,0.9950679716846156,0.36712741650255687,0.33348559194027816,None,24
R1,Trend+MultiSeason,0.9957718980502326,0.9920313946357144,0.723454027089151,48,50
R2,Pure_MultiSeason,0.22019769083455065,0.9987428791938333,0.9125408388621485,48,100
R3,Stationary_WN,0.2519501556343636,0.316278459682541,0.2547121528514025,None,6
R4,PureTrend_RandomWalk,0.0,0.2653328672848567,0.0,None,250
R1,Trend+MultiSeason,0.9969162042298659,0.9980035228344702,0.9546109814761016,48,50
R2,Pure_MultiSeason,0.9027660223045345,0.9924366425372914,0.9247851661510702,48,50
R3,Stationary_WN,0.4097057053237525,0.18499446314876244,0.3775613465672001,None,3
R4,PureTrend_RandomWalk,0.9955808284920774,0.5773346567449453,0.8874653749465427,None,24
R1,Trend+MultiSeason,0.9991771969624168,0.9938831855529237,0.6539172623877894,24,24
R2,Pure_MultiSeason,0.9608547844133557,0.9994384842749852,0.9700969809837329,24,24
R3,Stationary_WN,0.5883524933761282,0.19643020492990415,0.22670810416214981,None,2
R4,PureTrend_RandomWalk,0.9991868794041858,0.6817122771528696,0.833693783730836,None,24
R1,Trend+MultiSeason,0.9998040387187566,0.9969693933559002,0.8835126332817576,48,50
