True_Regime,Pattern,F_T,F_S,F_I,True_P,Est_P,rand_p1,rand_p2,length,slope,curve,amp1,amp2,noise_std,phi,break_point,drift
R3,Stationary_WN,0.18536510665783879,0.05767368346605517,,None,2,,,500,0.0,0.0,0.0,0.0,7.059620173126492,,,
R4,Trending_MeanShift,0.9996465926454674,0.9986143653738276,0.0,None,250,,,500,,,0.0,0.0,1.09225280895963,,250.0,
R1,Composite,0.9975735610640566,0.98960768998028,0.70031238467601,12,12,12.0,24.0,500,-0.12847675348173468,-3.34667787358884e-05,13.974123087035949,2.860306167411502,1.4961918316961862,,,
R2,Seasonal,0.7052864181717349,0.9627408784004633,,12,12,12.0,24.0,500,0.0,0.0,17.445947476512536,6.051616295791611,1.3082555713849628,,,
R3,Stationary_WN,0.04180708601615246,0.2687358449529824,,None,62,,,500,0.0,0.0,0.0,0.0,6.0116833528811675,,,
R4,Trending_RandomWalkDrift,0.989439552317092,0.7227255440917678,0.20928208207932875,None,167,,,500,,,0.0,0.0,0.5794170814452478,,,0.18877800511679751
R1,Composite,0.9995917223569017,0.9931473869313968,0.9266371730522989,48,50,48.0,96.0,500,0.31961075266712435,-1.9297463140549527e-05,16.057463511468583,7.921482183523776,1.38022768386548,,,
R2,Seasonal,0.6129780462295897,0.975728488034642,,48,50,48.0,96.0,500,0.0,0.0,18.350340790539835,4.47261279832156,0.5824887990640024,,,
R3,Stationary_WN,0.19481454369780382,0.3038517891666145,,None,5,,,500,0.0,0.0,0.0,0.0,14.169333753104034,,,
R4,Trending_ExponentialGrowth,0.9812730210745583,0.32917632579793943,0.36211519132738823,None,24,,,500,,,0.0,0.0,1.3406970381556065,,,
R1,Composite,0.9998750470921263,0.9986809699269567,0.9717468344325233,24,24,24.0,48.0,500,0.2935796815799378,-1.0832884015744983e-05,17.87474082871873,7.191703840889987,0.7057781600017641,,,
R2,Seasonal,0.6927423063975338,0.9687001999434889,,24,24,24.0,48.0,500,0.0,0.0,22.427874507837437,7.199945883029759,1.0608921204160848,,,
R3,Stationary_WN,0.13061433876818263,0.06345795165418999,,None,3,,,500,0.0,0.0,0.0,0.0,13.731560755330205,,,
R4,Trending_MeanShift,0.9994964306461703,0.9979517544691772,0.0,None,250,,,500,,,0.0,0.0,1.0842145889543358,,250.0,
R1,Composite,0.9994710379570761,0.9988768123573438,0.9445960049109513,12,12,12.0,24.0,500,0.1472285934599435,-2.608807724208572e-05,18.651499915928422,5.123309582148977,0.6346299642888554,,,
R2,Seasonal,0.6995903182508298,0.983135661813872,,12,12,12.0,24.0,500,0.0,0.0,23.0707071563398,5.160087817567181,1.4214151102870614,,,
R3,Stationary_WN,0.10049403840160254,0.17792271270175763,,None,9,,,500,0.0,0.0,0.0,0.0,8.52377693146725,,,
R4,Trending_MeanShift,0.9995240518155947,0.9981612910230064,0.0,None,250,,,500,,,0.0,0.0,1.134349768091917,,250.0,
R1,Composite,0.999269303719787,0.9959162209296119,0.9279005974868428,12,12,12.0,24.0,500,-0.18266458603113972,-2.1851907800831568e-05,16.734031383886474,7.617266204875913,1.1405356375702451,,,
R2,Seasonal,0.7124975155971194,0.976330152901171,,12,12,12.0,24.0,500,0.0,0.0,15.7274977687554,4.460872090959426,0.9052876871692552,,,
R3,Stationary_WN,0.18696041967573573,0.13804845728189385,,None,3,,,500,0.0,0.0,0.0,0.0,5.641778940632629,,,
R4,Trending_MeanShift,0.999933299304615,0.9997339318524202,0.25242887202350284,None,250,,,500,,,0.0,0.0,0.6142305173459587,,250.0,
R1,Composite,0.9995419725936644,0.998299728727625,0.8569906341879467,24,24,24.0,48.0,500,-0.2237794375968094,4.368590370460139e-05,21.171796559445774,3.8204112235116194,0.9925293754182346,,,
R2,Seasonal,0.6331423329308052,0.914130554472174,,24,24,24.0,48.0,500,0.0,0.0,11.199697613697836,5.588283140491699,1.5781061168896198,,,
R3,Stationary_WN,0.17127534746427808,0.09391948741164136,,None,2,,,500,0.0,0.0,0.0,0.0,13.230638185719817,,,
R4,Trending_ExponentialGrowth,0.9823430825216766,0.4493283612516151,0.3556944372660735,None,24,,,500,,,0.0,0.0,1.136420127699623,,,
R1,Composite,0.9994742694340892,0.968388556588106,0.7234730341570019,48,50,48.0,96.0,500,-0.30201255992144493,-2.586644816251167e-05,8.65017600750164,2.501045704453663,1.3130652168682637,,,
R2,Seasonal,0.682863329210541,0.863477042949981,,48,50,48.0,96.0,500,0.0,0.0,16.99152649722236,11.888207787045019,0.8714534347057226,,,
R3,Stationary_AR,0.0907717565293209,0.28725812909436466,,None,45,,,500,0.0,0.0,0.0,0.0,5.0,0.6097650400239418,,
R4,Trending_MeanShift,0.9996336371934376,0.998482354121298,0.0,None,250,,,500,,,0.0,0.0,0.7011374540614326,,250.0,
R1,Composite,0.9991765110808293,0.9964642279980985,0.758893561269428,36,36,36.0,72.0,500,-0.23861014052687296,1.4844756668487005e-05,22.936552145631985,3.9752595136975524,1.2616513999081636,,,
R2,Seasonal,0.7047893269908418,0.8513030329014953,,36,36,36.0,72.0,500,0.0,0.0,11.580790901266525,8.930624487510208,1.0986858588555235,,,
R3,Stationary_AR,0.2542645217110161,0.27823461555792184,,None,28,,,500,0.0,0.0,0.0,0.0,5.0,0.6474509184736678,,
R4,Trending_RandomWalkDrift,0.9997254445497663,0.8213588972172501,0.9039925038969686,None,24,,,500,,,0.0,0.0,1.2145147687635887,,,0.2855556395102794
R1,Composite,0.9997485355918316,0.9983534298183857,0.9416571598720275,48,50,48.0,96.0,500,0.2502934012713523,3.493159976507089e-05,22.31974429237301,5.452124702108966,0.9519987855224546,,,
R2,Seasonal,0.5245486218452857,0.9724323650168891,,48,50,48.0,96.0,500,0.0,0.0,20.69519203719291,4.687826027078087,1.2058984141293696,,,
R3,Stationary_WN,0.05218940645000947,0.19197825526763035,,None,10,,,500,0.0,0.0,0.0,0.0,7.193566462368027,,,
R4,Trending_MeanShift,0.9933940678947487,0.9784822888311632,0.0,None,250,,,500,,,0.0,0.0,1.380419684187416,,250.0,
R1,Composite,0.9990466257950956,0.9944357720014986,0.94679184361986,48,50,48.0,96.0,500,-0.11737196096378111,3.1662143548094035e-05,8.678303286290092,4.48215656068526,0.7111565287918732,,,
R2,Seasonal,0.637169638050723,0.8682726742542959,,48,50,48.0,96.0,500,0.0,0.0,11.127200896563892,7.1803265902041815,1.25128901837642,,,
R3,Stationary_WN,0.1845845402280366,0.07630730123700957,,None,2,,,500,0.0,0.0,0.0,0.0,13.528632805375517,,,
R4,Trending_MeanShift,0.9987533384598385,0.995076781194859,0.0,None,250,,,500,,,0.0,0.0,1.4641127925195927,,250.0,
R1,Composite,0.999844203398006,0.9987982381507537,0.7906488097748743,12,12,12.0,24.0,500,0.3525828264900073,-4.145069461181807e-05,24.316009839725577,3.0591179205160834,0.8616120138777043,,,
R2,Seasonal,0.7533187110445531,0.9576661851983869,,12,12,12.0,24.0,500,0.0,0.0,24.786273311422555,10.453643182036096,0.6794374748753704,,,
R3,Stationary_WN,0.1542501672313611,0.1252793233508912,,None,3,,,500,0.0,0.0,0.0,0.0,11.592992764379135,,,
R4,Trending_RandomWalkDrift,0.9997424347796848,0.742877352583547,0.8993147276760258,None,24,,,500,,,0.0,0.0,0.8643014072833825,,,-0.45685697015281546
R1,Composite,0.9996717316094521,0.9984884740883798,0.9420635399724068,12,12,12.0,24.0,500,0.12574965139626187,4.423203498763006e-05,13.967993081266972,4.331177391334798,0.5357104347152074,,,
R2,Seasonal,0.6449374026951609,0.9782855563283336,,12,12,12.0,24.0,500,0.0,0.0,24.0956861071331,5.4482522206913915,1.771139689681562,,,
R3,Stationary_WN,0.10512438344106945,0.11835491922436026,,None,4,,,500,0.0,0.0,0.0,0.0,8.604205882816622,,,
R4,Trending_ExponentialGrowth,0.9996590714485176,0.4340873015872947,0.4012671621226853,None,24,,,500,,,0.0,0.0,0.5806912365504425,,,
R1,Composite,0.9992806445930926,0.9954319720463193,0.8911432984010162,12,12,12.0,24.0,500,-0.13098873277191472,-4.819334715003938e-05,12.611913818165792,4.734471037167188,0.9057033283062141,,,
R2,Seasonal,0.7298639447132376,0.9204060279567406,,12,12,12.0,24.0,500,0.0,0.0,19.488324044731243,10.899222259244905,1.5679844979305884,,,
R3,Stationary_WN,0.19680098036890437,0.18722259696487464,,None,3,,,500,0.0,0.0,0.0,0.0,9.206310439305856,,,
R4,Trending_ExponentialGrowth,0.992004670978658,0.3292043342992834,0.2446476270914063,None,24,,,500,,,0.0,0.0,1.2714082701124259,,,
R1,Composite,0.9995022102448234,0.9971141135602776,0.7941788498707795,12,12,12.0,24.0,500,-0.26209780376396374,2.3142056002805335e-05,21.22237945516405,4.060446804886492,1.2066618806597893,,,
R2,Seasonal,0.7270538564772373,0.9317524334666406,,12,12,12.0,24.0,500,0.0,0.0,22.709069097009095,11.485174022077196,1.91691184246642,,,
R3,Stationary_WN,0.20721824975588155,0.15016270419117417,,None,3,,,500,0.0,0.0,0.0,0.0,8.177399708189306,,,
R4,Trending_ExponentialGrowth,0.9994151797237262,0.39488641135943414,0.43539404739986376,None,24,,,500,,,0.0,0.0,0.6783937921045444,,,
R1,Composite,0.9993078308867278,0.9983810313751309,0.7781048314845196,36,36,36.0,72.0,500,0.17384616790481214,-2.0530958844582354e-05,21.656215343806007,2.6989709529924433,0.9229658182269479,,,
R2,Seasonal,0.7165399439401579,0.792877537348025,,36,36,36.0,72.0,500,0.0,0.0,10.558840572412542,10.257307353132596,0.9907085781489349,,,
R3,Stationary_WN,0.13656852461341396,0.14662827811708223,,None,5,,,500,0.0,0.0,0.0,0.0,13.516483042959994,,,
R4,Trending_RandomWalkDrift,0.9632897093043226,0.7285865667401326,0.0,None,250,,,500,,,0.0,0.0,0.6596032481949701,,,0.2570923993979837
R1,Composite,0.9993831966549862,0.9902850549645867,0.9272611171286325,24,24,24.0,48.0,500,0.18745993279201104,4.1380866727063025e-05,10.357472869425532,6.885012716782103,1.0984922005970437,,,
R2,Seasonal,0.6949844669829834,0.96405114109893,,24,24,24.0,48.0,500,0.0,0.0,23.45526261214924,8.131019779834077,1.1206922131462227,,,
R3,Stationary_WN,0.03465537115609674,0.1546623706824246,,None,9,,,500,0.0,0.0,0.0,0.0,10.414839020224225,,,
R4,Trending_MeanShift,0.9990629377533959,0.9958883954378537,0.0,None,250,,,500,,,0.0,0.0,1.2256825512715688,,250.0,
R1,Composite,0.9998088599378723,0.9938077093181737,0.9296124821274486,12,12,12.0,24.0,500,-0.3126024730731387,-4.5723499805120647e-05,11.915334861065451,6.7698906035803335,1.034277784423212,,,
R2,Seasonal,0.7518365303999961,0.9110185620758967,,12,12,12.0,24.0,500,0.0,0.0,16.44819022177883,10.226728577559708,0.7554352981650043,,,
R3,Stationary_WN,0.18565346518696502,0.2587308584075061,,None,4,,,500,0.0,0.0,0.0,0.0,6.921746212307244,,,
R4,Trending_MeanShift,0.9999438905473145,0.9997763941348284,0.0,None,250,,,500,,,0.0,0.0,1.0853617796260138,,250.0,
R1,Composite,0.9999082115185886,0.9986719040310931,0.9698907105262354,24,24,24.0,48.0,500,0.35638972595007856,4.621854764612617e-05,20.04840803582615,7.878060474681403,0.8162130865101972,,,
R2,Seasonal,0.7053394232486516,0.8160659903797581,,24,24,24.0,48.0,500,0.0,0.0,11.323927950296754,10.19958406283314,0.8246398925643372,,,
R3,Stationary_WN,0.24245159068323185,0.14571264728554123,,None,2,,,500,0.0,0.0,0.0,0.0,14.54126939590603,,,
R4,Trending_ExponentialGrowth,0.9995222713297083,0.41122500507616777,0.4238351312839824,None,24,,,500,,,0.0,0.0,1.1003648411218219,,,
R1,Composite,0.9998711305989042,0.9951774983852711,0.9422947242895192,48,50,48.0,96.0,500,-0.38576432386310244,-4.838970655562488e-05,14.013444243150087,6.438061395530587,1.136160052951642,,,
R2,Seasonal,0.5866199682128257,0.9559277760612505,,48,50,48.0,96.0,500,0.0,0.0,20.22390807769682,6.337990402608218,1.512656487169618,,,
R3,Stationary_AR,0.03598867885646495,0.2582016479967386,,None,71,,,500,0.0,0.0,0.0,0.0,5.0,0.5562167787696755,,
R4,Trending_MeanShift,0.9999589357990916,0.9998360688920592,0.10485319357024503,None,250,,,500,,,0.0,0.0,1.448691084721391,,250.0,
R1,Composite,0.9998277835998056,0.9915256628375565,0.7128259677752415,24,24,24.0,48.0,500,0.36041400441344673,3.479606322396671e-05,10.871544424771404,2.409647167804681,1.1325924053877388,,,
R2,Seasonal,0.7096120242521831,0.8728612029427826,,24,24,24.0,48.0,500,0.0,0.0,15.333522512301464,11.14721617789047,0.5999088957206271,,,
R3,Stationary_AR,0.06920444422665306,0.3795162618869642,,None,42,,,500,0.0,0.0,0.0,0.0,5.0,0.505379172339571,,
R4,Trending_RandomWalkDrift,0.9977863084754003,0.522411111338057,0.8434677753586822,None,24,,,500,,,0.0,0.0,1.3631494812553577,,,0.18108162260641258
R1,Composite,0.9991952019405178,0.9948531949673757,0.9638090003149918,48,50,48.0,96.0,500,-0.12301690098965463,-2.1163085544298774e-05,10.87632613805817,6.866020119754559,0.7835991689383056,,,
R2,Seasonal,0.5253129760500521,0.9632786024802422,,48,50,48.0,96.0,500,0.0,0.0,17.655972214687463,4.581640026633033,1.5031845361232827,,,
R3,Stationary_WN,0.02863936644765741,0.1560180927655187,,None,26,,,500,0.0,0.0,0.0,0.0,13.509237649357274,,,
R4,Trending_MeanShift,0.9999679676411478,0.9998729798798645,0.0,None,250,,,500,,,0.0,0.0,0.8756127743174539,,250.0,
R1,Composite,0.999559322968733,0.9965156564752895,0.9440868658313156,12,12,12.0,24.0,500,0.21750156995161302,-4.42215716692781e-05,14.235882046389392,6.912482234790346,0.7277863830118079,,,
R2,Seasonal,0.7330176210164302,0.9941885943508584,,12,12,12.0,24.0,500,0.0,0.0,28.826437650549266,4.124473151867203,0.6152114104519563,,,
R3,Stationary_WN,0.3464779528312901,0.1328470042072033,,None,2,,,500,0.0,0.0,0.0,0.0,14.670687080929492,,,
R4,Trending_RandomWalkDrift,0.9992148520375466,0.6896111008129806,0.882032608623329,None,24,,,500,,,0.0,0.0,0.9294071594310563,,,-0.2704466152499406
R1,Composite,0.999864701378338,0.996836282876205,0.9772934335682961,36,36,36.0,72.0,500,0.24089191003927887,-4.441452421414254e-05,9.138105814854812,6.556037351001877,0.515249341981995,,,
R2,Seasonal,0.6896281662729169,0.9802881098783045,,36,36,36.0,72.0,500,0.0,0.0,24.773668249002206,6.351585981945384,1.0904460939985938,,,
R3,Stationary_WN,0.06644147093269703,0.33130316520093006,,None,17,,,500,0.0,0.0,0.0,0.0,14.330297114353302,,,
R4,Trending_RandomWalkDrift,0.9989801345602719,0.7807267492884142,0.9412605365330975,None,24,,,500,,,0.0,0.0,0.9125261614782663,,,-0.1193493103037005
R1,Composite,0.998927495837899,0.9963528525676434,0.8609595391996431,12,12,12.0,24.0,500,-0.15489465102693462,-3.61880408815278e-05,19.013186449952485,5.440094397733473,1.345418355951691,,,
R2,Seasonal,0.7363957551508464,0.969476792971652,,12,12,12.0,24.0,500,0.0,0.0,19.568691678147758,6.703428944059988,0.9053396515012957,,,
R3,Stationary_AR,0.15119170264407156,0.2638590640406999,,None,12,,,500,0.0,0.0,0.0,0.0,5.0,0.432247540598252,,
R4,Trending_ExponentialGrowth,0.9955991542455924,0.3747380709056509,0.24848377028820856,None,24,,,500,,,0.0,0.0,1.0045564269854486,,,
R1,Composite,0.9997603654836046,0.9983698135334366,0.9417375895281828,12,12,12.0,24.0,500,-0.27179367546229777,1.0170782633510475e-05,21.02157977372699,6.896384092158971,0.9115916576636205,,,
R2,Seasonal,0.7218991760160784,0.9863978491682543,,12,12,12.0,24.0,500,0.0,0.0,28.778877809426007,6.235772066253029,1.0970018130180976,,,
R3,Stationary_WN,0.14393915441013183,0.17731925336458854,,None,5,,,500,0.0,0.0,0.0,0.0,5.534104205310556,,,
R4,Trending_MeanShift,0.9993855278081836,0.9975230961619344,0.0,None,250,,,500,,,0.0,0.0,0.9083205702283794,,250.0,
R1,Composite,0.999464824185302,0.9910424638591383,0.8839798667787737,12,12,12.0,24.0,500,0.3099338421271931,-3.6081698182148816e-05,14.464619013048399,7.280807261353613,1.466025057215524,,,
R2,Seasonal,0.7505834761044097,0.9369819592933417,,12,12,12.0,24.0,500,0.0,0.0,20.80076368574403,10.669776267022595,0.8981710543922092,,,
R3,Stationary_AR,0.19027497680173633,0.31756910168728536,,None,38,,,500,0.0,0.0,0.0,0.0,5.0,0.696503373689636,,
R4,Trending_MeanShift,0.9998588927357401,0.9994324406568571,0.02225032392731896,None,250,,,500,,,0.0,0.0,0.8162296275003622,,250.0,
R1,Composite,0.9990912714226929,0.99602271063783,0.9715883498752393,12,12,12.0,24.0,500,-0.10788427447036267,1.804392867919739e-05,9.816626766581074,7.264072159032651,0.6432656487704975,,,
R2,Seasonal,0.7270735843327303,0.9604870609560422,,12,12,12.0,24.0,500,0.0,0.0,11.932304744173525,4.558342897262072,0.7428857726274516,,,
R3,Stationary_WN,0.0970319321129719,0.1171314984212466,,None,3,,,500,0.0,0.0,0.0,0.0,10.97872483812419,,,
R4,Trending_RandomWalkDrift,0.9995963531644257,0.6104524369618569,0.8149158753186198,None,24,,,500,,,0.0,0.0,0.9800870227147681,,,-0.38472797934689984
R1,Composite,0.999650841940853,0.9987357054957192,0.9213060177648749,12,12,12.0,24.0,500,-0.19516529366220253,4.1769782139232394e-05,18.75466809083452,4.428135480482372,0.7332401375538732,,,
R2,Seasonal,0.7261462722989993,0.955752787243321,,12,12,12.0,24.0,500,0.0,0.0,17.171597725234808,6.816671977909816,1.1262453677440987,,,
R3,Stationary_AR,0.13195130414598388,0.261498630517751,,None,19,,,500,0.0,0.0,0.0,0.0,5.0,0.43940920415500095,,
R4,Trending_MeanShift,0.9997689453133962,0.9990969268774718,0.0,None,250,,,500,,,0.0,0.0,0.784443249858599,,250.0,
R1,Composite,0.9999203277022647,0.999138303615467,0.9488440305362831,12,12,12.0,24.0,500,-0.3145993837684593,2.7548306768658152e-05,18.716674184166568,4.7184381147706675,0.5701300339819348,,,
R2,Seasonal,0.7065920426074415,0.9837857368644115,,12,12,12.0,24.0,500,0.0,0.0,29.474624601965445,6.795164078484331,1.502910157911934,,,
R3,Stationary_WN,0.13308260489192314,0.1871582422790401,,None,4,,,500,0.0,0.0,0.0,0.0,7.843230523938898,,,
R4,Trending_MeanShift,0.9997065189494115,0.9988446783147547,0.0,None,250,,,500,,,0.0,0.0,1.3841549017773294,,250.0,
R1,Composite,0.9992359570602634,0.996260354159127,0.9509033164278146,36,36,36.0,72.0,500,0.12683020626122476,-2.4136691196910553e-05,10.479681100629815,5.452390999112721,0.6707835799594443,,,
R2,Seasonal,0.669658622137414,0.9630216742553012,,36,36,36.0,72.0,500,0.0,0.0,17.755798883041194,6.05230512236165,1.2955037321252831,,,
R3,Stationary_WN,0.1656887340704517,0.18738342257891738,,None,5,,,500,0.0,0.0,0.0,0.0,7.938096842116056,,,
R4,Trending_ExponentialGrowth,0.9995874921430831,0.3730427154618089,0.40514869799606446,None,24,,,500,,,0.0,0.0,1.0959133486833483,,,
R1,Composite,0.9998478325129866,0.9978630122433207,0.9664604969532596,48,50,48.0,96.0,500,0.29513742461934467,4.936475637727754e-05,18.107409664621755,7.423673867298324,0.9138403085943692,,,
R2,Seasonal,0.4383668192744399,0.9723866400372976,,48,50,48.0,96.0,500,0.0,0.0,23.818351983428766,4.751341390912694,1.5834730912747728,,,
R3,Stationary_AR,0.1734390904112978,0.22267719547348064,,None,24,,,500,0.0,0.0,0.0,0.0,5.0,0.42531155213488125,,
R4,Trending_ExponentialGrowth,0.9989254798732908,0.372576757670947,0.29330120579626306,None,24,,,500,,,0.0,0.0,1.0888404445815827,,,
R1,Composite,0.9995565764158978,0.9802881914416194,0.7531281400739618,48,50,48.0,96.0,500,-0.36871093063551275,1.7479482398923094e-05,11.001357719832242,3.56958441730147,1.4422723205340242,,,
R2,Seasonal,0.6648323544746002,0.9498883433190326,,48,50,48.0,96.0,500,0.0,0.0,29.639387686396983,11.685935907819836,0.7594190455686876,,,
R3,Stationary_AR,0.014907035287218595,0.37576942777236266,,None,83,,,500,0.0,0.0,0.0,0.0,5.0,0.5955266784883564,,
R4,Trending_RandomWalkDrift,0.9996569850384791,0.9622363543212855,0.9491778298429029,None,100,,,500,,,0.0,0.0,1.0214177075534097,,,-0.48123350923596786
R1,Composite,0.9998935229648798,0.9937752080998181,0.9052194527144405,24,24,24.0,48.0,500,0.3645706265440045,2.359259554487708e-05,9.870729304620626,4.450458501481117,0.90900218158767,,,
R2,Seasonal,0.689734643497559,0.9531087573699364,,24,24,24.0,48.0,500,0.0,0.0,24.970736937424697,9.896451163452362,1.3165227876612973,,,
R3,Stationary_AR,0.020581324220406927,0.19634358406761232,,None,125,,,500,0.0,0.0,0.0,0.0,5.0,0.4869506767793246,,
R4,Trending_RandomWalkDrift,0.9992142298415058,0.5534329967002245,0.8353666162208886,None,24,,,500,,,0.0,0.0,0.5987798387993546,,,0.29116814674443947
R1,Composite,0.9999404571112125,0.9993045157661291,0.9588035935554193,24,24,24.0,48.0,500,0.31831949673217746,-1.5779270944613685e-05,18.379542779406968,4.3494295916769214,0.528138540979904,,,
R2,Seasonal,0.6949058829226002,0.8771720964581635,,24,24,24.0,48.0,500,0.0,0.0,12.788769806476228,8.826149739282553,1.1004617845882654,,,
R3,Stationary_AR,0.0749927825999438,0.32224635276355806,,None,36,,,500,0.0,0.0,0.0,0.0,5.0,0.4731820254599016,,
R4,Trending_RandomWalkDrift,0.999579860066123,0.5414284392074359,0.8679896589892209,None,24,,,500,,,0.0,0.0,0.6562970327467311,,,0.41828128484691296
R1,Composite,0.9984100797134675,0.9941513955943562,0.6451631526550374,24,24,24.0,48.0,500,-0.18137682041749414,-3.1421943304181826e-05,20.904604460602748,2.854210406358045,1.3509222973757165,,,
R2,Seasonal,0.7070837632288116,0.9304551651372528,,24,24,24.0,48.0,500,0.0,0.0,17.78965217902231,9.121180903031991,0.6354924859190718,,,
R3,Stationary_WN,0.2624553175377734,0.12244801850638376,,None,2,,,500,0.0,0.0,0.0,0.0,9.240887638579215,,,
R4,Trending_MeanShift,0.9998835309791155,0.9995361857636306,0.0,None,250,,,500,,,0.0,0.0,0.6938177057675735,,250.0,
R1,Composite,0.999671721998899,0.9955218060623584,0.9486579831441709,24,24,24.0,48.0,500,-0.26705173060402687,1.641098242620671e-05,13.908740587380816,7.632047184238031,0.9647809819233141,,,
R2,Seasonal,0.6838015404521092,0.925376877075683,,24,24,24.0,48.0,500,0.0,0.0,17.181132130782302,8.542115187975885,1.4480697445342006,,,
R3,Stationary_AR,0.024374986358556172,0.4069287451769714,,None,50,,,500,0.0,0.0,0.0,0.0,5.0,0.5499816304951678,,
R4,Trending_RandomWalkDrift,0.9992883488162514,0.659647688217317,0.8933955311908613,None,24,,,500,,,0.0,0.0,0.8764852888841248,,,0.36197202683650287
R1,Composite,0.9996876724015823,0.985127593906814,0.9066862457432313,24,24,24.0,48.0,500,0.34393412442934235,3.350126422859332e-05,10.156443741883153,7.355774034309402,1.3481222975406761,,,
R2,Seasonal,0.7000376344658072,0.9759706358689607,,24,24,24.0,48.0,500,0.0,0.0,29.773508797938472,8.549624855058877,0.9716863889163039,,,
R3,Stationary_AR,0.0548485687078053,0.28925729611655904,,None,42,,,500,0.0,0.0,0.0,0.0,5.0,0.5820744872762783,,
R4,Trending_ExponentialGrowth,0.9998959008839428,0.4523457664479079,0.5030103411956399,None,24,,,500,,,0.0,0.0,0.51203306624144,,,
R1,Composite,0.9993977857431784,0.9939447423685035,0.8138401170546963,36,36,36.0,72.0,500,-0.3022276847236911,2.7946338472994654e-05,18.410448211452994,5.296636803286082,1.3959506748523725,,,
R2,Seasonal,0.6906453768325602,0.9742622440490895,,36,36,36.0,72.0,500,0.0,0.0,21.477531486855774,6.205577032415095,1.055151050654802,,,
R3,Stationary_WN,0.11836181617136954,0.23751195927111413,,None,5,,,500,0.0,0.0,0.0,0.0,8.0239165988547,,,
R4,Trending_RandomWalkDrift,0.9997632851400431,0.7093666118231975,0.8468576823679842,None,24,,,500,,,0.0,0.0,1.3355142682474352,,,-0.3896957414256067
R1,Composite,0.9997041568990462,0.9934008433729634,0.9522212674131765,36,36,36.0,72.0,500,-0.2610764830309568,1.76125111761002e-05,10.952463288022003,7.525789662478677,0.9457240609517737,,,
R2,Seasonal,0.7019073395071274,0.854951461357297,,36,36,36.0,72.0,500,0.0,0.0,14.202660578124586,10.71446812807262,1.5417134280622782,,,
R3,Stationary_AR,0.28006868606222235,0.2147716454398121,,None,8,,,500,0.0,0.0,0.0,0.0,5.0,0.438968761188548,,
R4,Trending_MeanShift,0.9998239971002317,0.9992902986098411,0.0,None,250,,,500,,,0.0,0.0,1.3749281274845155,,250.0,
R1,Composite,0.9998043544100552,0.9991158927943598,0.8572669324250247,24,24,24.0,48.0,500,0.18583799198869733,3.294252888594456e-05,19.34664006583772,2.5074401105871877,0.6115773478248673,,,
R2,Seasonal,0.6880676873290699,0.9587393234883143,,24,24,24.0,48.0,500,0.0,0.0,18.889713331891596,6.849383113976891,1.0560568044203307,,,
R3,Stationary_WN,0.2245959536885831,0.1509131042962768,,None,2,,,500,0.0,0.0,0.0,0.0,11.243973452332446,,,
R4,Trending_MeanShift,0.9999804559433086,0.9999218543217127,0.41158590694261554,None,250,,,500,,,0.0,0.0,0.9033507229787853,,250.0,
R1,Composite,0.999643848681939,0.9927654695196506,0.9602283081119566,48,50,48.0,96.0,500,0.207102085198874,-1.5825231213429982e-05,9.330430291710302,6.699673816075812,0.8274609881567362,,,
R2,Seasonal,0.6228251566966079,0.9161940922539009,,48,50,48.0,96.0,500,0.0,0.0,18.353033034831377,8.662624392635909,1.6550625541015413,,,
R3,Stationary_AR,0.17157017190753754,0.3653180541230374,,None,42,,,500,0.0,0.0,0.0,0.0,5.0,0.6894316847221118,,
R4,Trending_ExponentialGrowth,0.99220412257435,0.3156413990431244,0.2552557130964457,None,24,,,500,,,0.0,0.0,1.3879099442448293,,,
R1,Composite,0.9997724649943374,0.9977875373028426,0.9760243989215246,24,24,24.0,48.0,500,0.16598804405976397,3.952034405357412e-05,11.964694724951066,6.829497161101554,0.6378460446448709,,,
R2,Seasonal,0.7053163500395196,0.9623737962352604,,24,24,24.0,48.0,500,0.0,0.0,24.981998215416052,9.133615583166586,0.6826077016918692,,,
R3,Stationary_AR,0.10755120617513791,0.23916472496161312,,None,62,,,500,0.0,0.0,0.0,0.0,5.0,0.6141625605738215,,
R4,Trending_RandomWalkDrift,0.9793648238531073,0.5386843129297012,0.0,None,167,,,500,,,0.0,0.0,1.4096705125846882,,,0.4752162762655433
R1,Composite,0.999449522069005,0.9965006154456527,0.8457700236621742,36,36,36.0,72.0,500,-0.22912777700787723,-3.224182988478237e-05,19.756509608718734,4.828451385155735,1.2013565679969678,,,
R2,Seasonal,0.6926737481037084,0.9605258277150265,,36,36,36.0,72.0,500,0.0,0.0,29.199742819894276,10.423448723701938,1.7083071575600999,,,
R3,Stationary_AR,0.23424354428274763,0.17836640110583513,,None,8,,,500,0.0,0.0,0.0,0.0,5.0,0.4046129559016095,,
R4,Trending_MeanShift,0.954275496577926,0.9112653904427644,0.0,None,250,,,500,,,0.0,0.0,0.7156362880364652,,250.0,
R1,Composite,0.9991384908689065,0.996473650500375,0.8969370164458126,24,24,24.0,48.0,500,-0.17920564123510596,-1.4733079460632538e-05,18.538768296906518,5.893001509843895,1.2224814617140058,,,
R2,Seasonal,0.7070983834150615,0.9794561952058316,,24,24,24.0,48.0,500,0.0,0.0,29.613699881884354,8.051843764861246,0.5446020416241958,,,
R3,Stationary_WN,0.1525704900589412,0.07624820722589787,,None,2,,,500,0.0,0.0,0.0,0.0,5.653462692451909,,,
