True_Regime,Pattern,F_T,F_S,F_I,True_P,Est_P
R4,PureTrend_RandomWalk,0.9998130024207651,0.6942051312476865,0.892168798931287,None,24
R1,Trend+MultiSeason,0.9993523356395979,0.9990840302439143,0.9653804182971396,48,50
R2,Pure_MultiSeason,0.9810994557038949,0.9989342528650337,0.9856665949114354,48,50
R3,Stationary_WN,0.4956820781926119,0.11106608729577272,0.29802409564611276,None,2
R4,PureTrend_Exponential,0.9975123403164731,0.38004780451699693,0.30253556232169443,None,24
R1,Trend+MultiSeason,0.9996551306923198,0.9722734448592484,0.7491056889127985,36,36
R2,Pure_MultiSeason,0.914298509240226,0.997965317567287,0.9320881188016464,36,36
R3,Stationary_WN,0.4304590115186494,0.11891618930018077,0.2786668984883707,None,3
R4,PureTrend_Break,0.9999341773037839,0.9997361795377516,0.01268008189791281,None,250
R1,Trend+MultiSeason,0.9989729897394783,0.9919658223015263,0.7195809195718559,12,12
R2,Pure_MultiSeason,0.8721639351687973,0.9832707607006607,0.8718787826470625,12,12
R3,Stationary_AR,0.033426890040569646,0.5523677664021257,0.547458605043685,None,83
R4,PureTrend_RandomWalk,0.9511149966369744,0.47788171431802595,0.0,None,167
R1,Trend+MultiSeason,0.999443904511344,0.991039679164684,0.7685692286540333,24,24
R2,Pure_MultiSeason,0.8462855572573685,0.9933790440663335,0.8922604108234281,24,24
R3,Stationary_AR,0.17742896343732417,0.5098441728668603,0.607300475035563,None,28
R4,PureTrend_RandomWalk,0.9991332854252439,0.9477604754744937,0.8833343800782978,None,100
R1,Trend+MultiSeason,0.9994391293427088,0.9977684384305646,0.9735885978240547,24,24
R2,Pure_MultiSeason,0.9619294169439032,0.997060580590549,0.9705272313610801,24,24
R3,Stationary_WN,0.29230680468554804,0.24920828135627415,0.2910482603755691,None,5
R4,PureTrend_Break,0.9999077714035803,0.9996366597524828,0.0,None,250
R1,Trend+MultiSeason,0.9986194174452804,0.9961119409141946,0.9436134650891376,12,12
R2,Pure_MultiSeason,0.9832005938767152,0.9995925590963258,0.9816788222333027,12,12
R3,Stationary_AR,0.09262187353180162,0.7239481332955087,0.6734606158444938,None,125
R4,PureTrend_RandomWalk,0.9962089771934441,0.5749366914175569,0.8416719136518086,None,24
R1,Trend+MultiSeason,0.9988724757368682,0.9969852320879615,0.925056403051052,48,50
R2,Pure_MultiSeason,0.917152535974883,0.9978064901281486,0.9444347432540607,48,50
R3,Stationary_WN,0.33581363956753196,0.2611574620147179,0.3485103456341787,None,4
R4,PureTrend_Exponential,0.9973220799280136,0.32813342290088365,0.2875611571927579,None,24
R1,Trend+MultiSeason,0.9996452401498005,0.9971649592356249,0.6253109547805029,36,36
R2,Pure_MultiSeason,0.9682641116856496,0.9961932218135926,0.9735297870856677,36,36
R3,Stationary_AR,0.4670791409960754,0.4756108540630446,0.5083690812337824,None,12
R4,PureTrend_Exponential,0.9991345957213374,0.38822026710173574,0.3609161134891411,None,24
R1,Trend+MultiSeason,0.9995569899139966,0.9946616316348234,0.756922480307771,48,50
R2,Pure_MultiSeason,0.5989692212888267,0.9959647243824831,0.80660988596489,48,50
R3,Stationary_WN,0.5121309246710303,0.14426623520275828,0.32015610532571803,None,2
R4,PureTrend_RandomWalk,0.9861267581575893,0.8552467370861209,0.6149697515875221,None,167
R1,Trend+MultiSeason,0.9980733542388532,0.9916221155289192,0.8300997750959286,36,36
R2,Pure_MultiSeason,0.952019232782702,0.9931644477334043,0.960349018867349,36,36
R3,Stationary_WN,0.12976510400533936,0.3478532649424191,0.3294904774840647,None,14
R4,PureTrend_Exponential,0.9968291329410064,0.42624244804742106,0.3143376335588255,None,24
R1,Trend+MultiSeason,0.9995962223921108,0.9981551203105136,0.945329827629916,48,50
R2,Pure_MultiSeason,0.9894615749222446,0.9994653828434483,0.9918672472222869,48,50
R3,Stationary_WN,0.28521248627519946,0.37362371463181976,0.32774698353690357,None,6
R4,PureTrend_Exponential,0.9959603573571641,0.3497158875925551,0.2719362523958936,None,24
R1,Trend+MultiSeason,0.9990733751452082,0.9865319843398361,0.9377723755296504,24,24
R2,Pure_MultiSeason,0.8237395943487765,0.9949428097478202,0.8732316571035863,24,24
R3,Stationary_AR,0.2071641184104136,0.4269777924045296,0.5848662008780993,None,15
R4,PureTrend_Break,0.9991746065541638,0.9968142181984618,0.0,None,250
R1,Trend+MultiSeason,0.9978524812737447,0.9955646968145357,0.902496140420749,12,12
R2,Pure_MultiSeason,0.6090410687724266,0.9917901911935734,0.6848517986764047,12,12
R3,Stationary_AR,0.17393770368249972,0.5919128920765278,0.7420702326135433,None,38
R4,PureTrend_RandomWalk,0.9995615109396755,0.6948280136802867,0.9014742123252182,None,24
R1,Trend+MultiSeason,0.999018375264747,0.9858477166528116,0.8477893661304321,36,36
R2,Pure_MultiSeason,0.949032558191957,0.9953191145958925,0.9596043528172583,36,36
R3,Stationary_WN,0.3317907347999822,0.32451466371761084,0.3498833647345059,None,4
R4,PureTrend_Exponential,0.9755807907356322,0.35647931250540976,0.36611445876108195,None,24
R1,Trend+MultiSeason,0.9999133251015644,0.9985795213558974,0.9011978298484628,12,12
R2,Pure_MultiSeason,0.9093594172214343,0.9966894147129425,0.9086853012048994,12,12
R3,Stationary_AR,0.24403328824538462,0.616431530250452,0.7316418818776478,None,42
R4,PureTrend_RandomWalk,0.9996753316695322,0.6885597964033567,0.9018533612355409,None,24
R1,Trend+MultiSeason,0.9995405136852977,0.9961005242706532,0.9086078857420614,48,50
R2,Pure_MultiSeason,0.9470182716703855,0.9993689035758665,0.9730514385929129,48,50
R3,Stationary_AR,0.2577686436334907,0.5979760876345623,0.6964523066598226,None,33
R4,PureTrend_Exponential,0.9771510620877446,0.3562085698297245,0.3346346319826833,None,24
R1,Trend+MultiSeason,0.9997998229468386,0.998744342721253,0.8966988295620174,12,12
R2,Pure_MultiSeason,0.6896606403269403,0.9867570260489177,0.7537493451908583,12,12
R3,Stationary_WN,0.25456517056614636,0.2999875801382873,0.2752502107586101,None,6
R4,PureTrend_Exponential,0.9976569850252244,0.43483913854531775,0.31063031990120027,None,24
R1,Trend+MultiSeason,0.9999273114530274,0.9994605900677674,0.9610113968060648,12,12
R2,Pure_MultiSeason,0.9768184705365901,0.9981794205252408,0.9749128316957606,12,12
R3,Stationary_WN,0.5403567652908541,0.2676932388130209,0.2431228941518534,None,2
R4,PureTrend_RandomWalk,0.9984584042890893,0.545484815465522,0.8391563524815198,None,24
R1,Trend+MultiSeason,0.9986929544387768,0.9905184594342227,0.9140470360390299,48,50
R2,Pure_MultiSeason,0.035090748132719285,0.9811057992685356,0.5398066418945546,48,100
R3,Stationary_AR,0.23130987422058924,0.5078442425601706,0.5085145615534366,None,42
R4,PureTrend_Exponential,0.9962928029357349,0.4285413273509472,0.43859899660571433,None,24
R1,Trend+MultiSeason,0.9995223911973534,0.9977698815294898,0.941708299077665,36,36
R2,Pure_MultiSeason,0.5602499790944973,0.9852540598038692,0.7349162121143984,36,36
R3,Stationary_AR,0.2800520492107935,0.4373537698337101,0.5987691078729074,None,18
R4,PureTrend_Exponential,0.9753576469575362,0.36126667323547035,0.311348569002212,None,24
R1,Trend+MultiSeason,0.999574453363722,0.9973756552708887,0.9336573097114466,36,36
R2,Pure_MultiSeason,0.731494332499077,0.9956283829395091,0.8055523908005617,36,36
R3,Stationary_WN,0.01334580164537369,0.4852653408225449,0.25211050798825496,None,83
R4,PureTrend_RandomWalk,0.9980740112197186,0.6500182198968323,0.8386034769267345,None,24
R1,Trend+MultiSeason,0.9998065132862385,0.9989986991627037,0.9516143797006439,24,24
R2,Pure_MultiSeason,0.8811268191383871,0.9956228332845676,0.9132382054806373,24,24
R3,Stationary_WN,0.45129338405527775,0.12432331453024315,0.21122712339665084,None,2
R4,PureTrend_Break,0.999903176894457,0.9996120892788599,0.0,None,250
R1,Trend+MultiSeason,0.9991013164496301,0.9989095175449613,0.9064897793865381,12,12
R2,Pure_MultiSeason,0.9083227180762804,0.9896087444514554,0.9057919684757746,12,12
R3,Stationary_AR,0.10906045506286277,0.59961168809416,0.6220077540316156,None,50
R4,PureTrend_Break,0.9998841897576183,0.9995514197187865,0.0,None,250
R1,Trend+MultiSeason,0.9994139328481678,0.9981792629556223,0.9268894862648691,48,50
R2,Pure_MultiSeason,0.9547904341620059,0.9962540683305946,0.9636476654591813,48,50
R3,Stationary_WN,0.4535215702303095,0.2612870776063976,0.3257061122821413,None,3
R4,PureTrend_RandomWalk,0.9995816713880648,0.5758564694721418,0.8322953646882625,None,24
R1,Trend+MultiSeason,0.9994931977715773,0.9976181469420445,0.894019007985638,24,24
R2,Pure_MultiSeason,0.9182406007698465,0.9975642752612416,0.9388050770228132,24,24
R3,Stationary_WN,0.3860979232925502,0.17936584401535116,0.2711633583517993,None,3
R4,PureTrend_Break,0.9998240408225213,0.9993105345488671,0.0,None,250
R1,Trend+MultiSeason,0.9988958567089308,0.9962872772218672,0.8853985570694682,48,50
R2,Pure_MultiSeason,0.9500297230580171,0.9978461042918824,0.9628827504626716,48,50
R3,Stationary_WN,0.5543604222544226,0.12065747229446955,0.3161055383032704,None,2
R4,PureTrend_RandomWalk,0.9987864790384028,0.6052564832577918,0.8177497659576306,None,24
R1,Trend+MultiSeason,0.9989852356817435,0.9992594960137586,0.8399121814555387,24,24
R2,Pure_MultiSeason,0.8983312953083208,0.9905843538427781,0.9221145712924332,24,24
R3,Stationary_WN,0.17280776577968782,0.30068671782164136,0.28416829696046486,None,6
R4,PureTrend_RandomWalk,0.2634382947368554,0.10100154388254834,0.0,None,167
R1,Trend+MultiSeason,0.9996944176999782,0.9972554993630004,0.8734394289302808,24,24
R2,Pure_MultiSeason,0.8895214339192973,0.994305207579173,0.9189485484972579,24,24
R3,Stationary_AR,0.18109912108894521,0.49530813781968386,0.574577592699975,None,45
R4,PureTrend_Exponential,0.9973066680270247,0.41356919069323994,0.26210938437548026,None,24
R1,Trend+MultiSeason,0.9999331714169098,0.9991800102964656,0.9663303720258727,12,12
R2,Pure_MultiSeason,0.7605599169847281,0.995389563751912,0.797978639410889,12,12
R3,Stationary_AR,0.3042483299855254,0.45725531106919903,0.5813428925412769,None,24
R4,PureTrend_Break,0.9999112019632518,0.9996454458972431,0.0,None,250
R1,Trend+MultiSeason,0.9997632966550541,0.9966161923032762,0.9538246121249156,48,50
R2,Pure_MultiSeason,0.9422832186646316,0.9917621800687556,0.9530783194830277,48,50
R3,Stationary_WN,0.29875405481832895,0.29834517478692857,0.2728860516381828,None,6
R4,PureTrend_Exponential,0.998224093202957,0.2806470272256375,0.2967708907389398,None,24
R1,Trend+MultiSeason,0.9986749325986115,0.9989542949799289,0.9316554801747784,24,24
R2,Pure_MultiSeason,0.8120262433397029,0.9904365757331486,0.8708233520713011,24,24
R3,Stationary_WN,0.5037364473114617,0.16619623363638936,0.22399791251147505,None,2
R4,PureTrend_Exponential,0.9993648168137731,0.3207194811726304,0.3676707191668279,None,24
R1,Trend+MultiSeason,0.9994348725117692,0.996452144996285,0.898129290370794,36,36
R2,Pure_MultiSeason,0.8689251390713933,0.9977865869486637,0.899141685877876,36,36
R3,Stationary_WN,0.4009377439560389,0.15585287322698838,0.31872715304987287,None,3
R4,PureTrend_RandomWalk,0.7520381241671594,0.08267237291375751,0.0,None,167
R1,Trend+MultiSeason,0.9996408989086296,0.9866051572721745,0.7585856272570176,36,36
R2,Pure_MultiSeason,0.8545342926760694,0.9955606977180994,0.892612661657536,36,36
R3,Stationary_AR,0.44116032989905274,0.5954345631270929,0.6335534059536168,None,16
R4,PureTrend_Break,0.9978389673469047,0.9909757389834657,0.0,None,250
R1,Trend+MultiSeason,0.9994247952671987,0.9937582539816943,0.9615253511167976,36,36
R2,Pure_MultiSeason,0.9265458463076165,0.9950878704433821,0.9411853563589629,36,36
R3,Stationary_WN,0.27244009104710654,0.28007404522154544,0.27781871494288446,None,6
R4,PureTrend_Break,0.9999353103946953,0.9997412699407802,0.0,None,250
R1,Trend+MultiSeason,0.999608478777952,0.9917147340913914,0.8498409690807371,48,50
R2,Pure_MultiSeason,0.6190072336253456,0.9949233310334757,0.8286695963638193,48,50
R3,Stationary_WN,0.3936667085793346,0.17010960554890586,0.304506376093045,None,3
R4,PureTrend_Break,0.9999651258784527,0.9998605485998869,0.0,None,250
R1,Trend+MultiSeason,0.9990855154334969,0.9883483580954938,0.7868619614121305,12,12
R2,Pure_MultiSeason,0.6357660721341932,0.9967080485223583,0.6962474019992237,12,12
R3,Stationary_AR,0.10144004617167379,0.6814011925279392,0.29550075031424683,None,167
R4,PureTrend_Break,0.9993612685856741,0.9975452745535636,0.0,None,250
R1,Trend+MultiSeason,0.999768745762764,0.9980564476364369,0.9652738141870935,36,36
R2,Pure_MultiSeason,0.7902366049207026,0.9940849020941523,0.8561613177273631,36,36
R3,Stationary_WN,0.492947968380673,0.16066419679291577,0.2503823106292016,None,2
R4,PureTrend_RandomWalk,0.9989128337415463,0.5952797518410736,0.8469396600776266,None,24
R1,Trend+MultiSeason,0.9982636014358234,0.9949624541707602,0.6920545730016441,12,12
R2,Pure_MultiSeason,0.8126124233863319,0.9942357327679696,0.8269326839451834,12,12
R3,Stationary_WN,0.5177882098953976,0.15818769307033542,0.2648026390303747,None,2
R4,PureTrend_Exponential,0.9997339052739586,0.35081818324969327,0.37498852852782383,None,24
R1,Trend+MultiSeason,0.9990956242252984,0.9960707488683324,0.6181105677765859,36,36
R2,Pure_MultiSeason,0.9011087906925817,0.9976942263634877,0.9209307808411012,36,36
R3,Stationary_WN,0.12142731056802325,0.36648088866513084,0.2370731446911083,None,9
R4,PureTrend_Exponential,0.9913428208697282,0.3522693035259188,0.29887259768497587,None,24
R1,Trend+MultiSeason,0.9994180777800094,0.9923145173399702,0.7786699313378906,24,24
R2,Pure_MultiSeason,0.873441822221937,0.9974564634311158,0.912049014059326,24,24
R3,Stationary_AR,0.1121673708775669,0.3764281017867652,0.4953937898017319,None,21
R4,PureTrend_RandomWalk,0.9987350881139255,0.7978389418267416,0.8991644698775224,None,24
R1,Trend+MultiSeason,0.9989022749477569,0.9912929354469849,0.8499315697013811,48,50
R2,Pure_MultiSeason,0.9479774042448704,0.9967161796314762,0.9616108965062268,48,50
R3,Stationary_WN,0.24542655457899643,0.24833870424757543,0.2972311771030123,None,5
R4,PureTrend_RandomWalk,0.9996075082676832,0.657328254296442,0.8141811298848864,None,24
R1,Trend+MultiSeason,0.9992533211659161,0.9965626690935175,0.9358565482871688,12,12
R2,Pure_MultiSeason,0.9110932953563403,0.9964044176002431,0.9119058061622818,12,12
R3,Stationary_AR,0.37369422831752186,0.6880393099230311,0.6917401892805387,None,38
R4,PureTrend_Break,0.9998415259607694,0.9993699233506279,0.2946808074017765,None,250
R1,Trend+MultiSeason,0.9997787922485617,0.9901007999628022,0.6461802760824285,36,36
R2,Pure_MultiSeason,0.8400030843158085,0.9903896397625039,0.8830422269892011,36,36
R3,Stationary_AR,0.2937496993419101,0.6298144752044867,0.7184523229877529,None,26
R4,PureTrend_Exponential,0.9995849093953967,0.3409948435825432,0.31685655582574257,None,24
R1,Trend+MultiSeason,0.9988653292430196,0.9959176991850821,0.8963361559520671,48,50
R2,Pure_MultiSeason,0.922860545610082,0.9983911044642266,0.9508458626916415,48,50
R3,Stationary_AR,0.0,0.7284724806998367,0.6711493627501577,None,125
R4,PureTrend_RandomWalk,0.9913128742406786,0.5592032579803387,0.0,None,250
R1,Trend+MultiSeason,0.9994061108802884,0.9965127308128758,0.9171825542360054,48,50
R2,Pure_MultiSeason,0.8466088876605574,0.9764146415078108,0.8781283111601468,48,50
R3,Stationary_WN,0.5100142193164167,0.1994838760898806,0.2546710078231279,None,2
R4,PureTrend_Break,0.9999215021354082,0.9996909274805197,0.0,None,250
R1,Trend+MultiSeason,0.9997865590126742,0.996485277784857,0.9000137041041263,36,36
R2,Pure_MultiSeason,0.9545815816442752,0.9980143163307816,0.9632181609237678,36,36
R3,Stationary_AR,0.2287269813336602,0.5939935088773436,0.6541715387379269,None,45
R4,PureTrend_Exponential,0.9935347885759347,0.36656770843785536,0.39301220110880364,None,24
R1,Trend+MultiSeason,0.9998925572770248,0.9991578233412086,0.9600387383122311,24,24
R2,Pure_MultiSeason,0.8920801331720527,0.9968321922730948,0.9186713758820185,24,24
R3,Stationary_WN,0.18803125141435106,0.34045627476676743,0.34382885673090235,None,8
R4,PureTrend_Exponential,0.9979583818850783,0.3594198648182503,0.385000548327603,None,24
R1,Trend+MultiSeason,0.998246488462337,0.9898991764221153,0.8040282856986389,24,24
R2,Pure_MultiSeason,0.8960132195459721,0.9964568457182057,0.9214610193223702,24,24
R3,Stationary_AR,0.1834992301509908,0.4251734556630059,0.5872763728974635,None,31
R4,PureTrend_Exponential,0.9907208231058561,0.3608294308503528,0.2101959233006323,None,24
R1,Trend+MultiSeason,0.99990038181042,0.9989879553006784,0.9305146456422473,24,24
R2,Pure_MultiSeason,0.9754823534242059,0.9993093762796222,0.9809036360748601,24,24
R3,Stationary_AR,0.4142497285289859,0.475652790696368,0.5591903824336982,None,17
R4,PureTrend_Exponential,0.99235967798824,0.40308167753517066,0.2801881065186943,None,24
R1,Trend+MultiSeason,0.998043853413909,0.9937321384597273,0.8138767301394629,48,50
R2,Pure_MultiSeason,0.8629320808186223,0.9970207287756204,0.922982724379846,48,50
R3,Stationary_AR,0.2906794406889386,0.5377708497856636,0.5350627189953521,None,28
R4,PureTrend_Exponential,0.9805207498762019,0.4078911432498946,0.3527501157648123,None,24
R1,Trend+MultiSeason,0.9998733462058281,0.9974865669594192,0.9047741182915968,24,24
R2,Pure_MultiSeason,0.9403396554406757,0.9975404036340161,0.9546036501103823,24,24
R3,Stationary_AR,0.16472268099085208,0.6005653578035459,0.6563707199387121,None,42
R4,PureTrend_Exponential,0.9946637613367437,0.3233851422742512,0.3326521289445805,None,24
R1,Trend+MultiSeason,0.9995801394515472,0.9905702698534538,0.8961190282489946,48,50
R2,Pure_MultiSeason,0.9111536998840191,0.9933275802808604,0.9339312110651851,48,50
R3,Stationary_WN,0.33182732497190004,0.22829509358735633,0.2735985960685412,None,4
R4,PureTrend_RandomWalk,0.9959703725906944,0.5098140752168856,0.8217806074860272,None,24
R1,Trend+MultiSeason,0.9995919502137095,0.9953697908248947,0.8248781499946694,36,36
R2,Pure_MultiSeason,0.9398622505655624,0.9983027615669804,0.9522580993805496,36,36
R3,Stationary_WN,0.4887182280051001,0.11036005251069181,0.28211039997189014,None,2
R4,PureTrend_RandomWalk,0.9995553981849569,0.4741029043894869,0.81079954367858,None,24
R1,Trend+MultiSeason,0.9999116402950884,0.9984170205486582,0.7389522178775658,36,36
R2,Pure_MultiSeason,0.9792437216961354,0.9984933446020245,0.9825210985642648,36,36
R3,Stationary_AR,0.18267117832675717,0.5007897544800411,0.5357399843068553,None,20
R4,PureTrend_RandomWalk,0.999690908898828,0.7836566419832406,0.9101282213433254,None,24
R1,Trend+MultiSeason,0.9998493605612042,0.9930333163188987,0.9434083730792706,36,36
R2,Pure_MultiSeason,0.9368229402298247,0.9972566116086489,0.9504315518876041,36,36
R3,Stationary_WN,0.5233947851772992,0.2136196917880362,0.2846512545157729,None,2
R4,PureTrend_Break,0.9999833932272302,0.9999334578403566,0.0,None,250
R1,Trend+MultiSeason,0.9998101407199838,0.9969340121787323,0.9636605478040149,48,50
R2,Pure_MultiSeason,0.9392341936612295,0.997510123824027,0.9578106667441424,48,50
R3,Stationary_AR,0.18325533825694118,0.6020383472852306,0.549891254558607,None,83
R4,PureTrend_Break,0.9996628933105178,0.9986321183924259,0.0,None,250
R1,Trend+MultiSeason,0.9985873927756094,0.9928078789610428,0.7429500125384318,12,12
R2,Pure_MultiSeason,0.08066881267022352,0.9984507343104271,0.36870707336572794,12,24
R3,Stationary_WN,0.13720013747283133,0.3781520433320241,0.34940358318574805,None,13
R4,PureTrend_Exponential,0.9903839642233638,0.44546967091967526,0.36953448357743146,None,24
R1,Trend+MultiSeason,0.9995611228222785,0.9966071620394683,0.8148767544058679,36,36
R2,Pure_MultiSeason,0.9765268029113323,0.9990231683382358,0.9804464287556015,36,36
R3,Stationary_WN,0.0,0.0061101389759864455,0.0,None,167
R4,PureTrend_RandomWalk,0.999709011400796,0.7414005862315509,0.8564933622450496,None,24
R1,Trend+MultiSeason,0.9972974481072623,0.9963699960616196,0.9088141636650757,36,36
R2,Pure_MultiSeason,0.9754552510834454,0.9992711458654844,0.9791730804612335,36,36
R3,Stationary_AR,0.3395102113248156,0.4878687316783836,0.57161254710334,None,23
R4,PureTrend_Exponential,0.9938370496906768,0.38996189853518004,0.3400422450713293,None,24
R1,Trend+MultiSeason,0.9997304683324102,0.9969456514928645,0.8702972555099652,48,50
R2,Pure_MultiSeason,0.18621340378131102,0.9987195801559969,0.9174931700608943,48,100
R3,Stationary_AR,0.0,0.8493924876984171,0.022632812004662495,None,250
R4,PureTrend_Exponential,0.9973537441414927,0.41411164631055475,0.37862381736069506,None,24
R1,Trend+MultiSeason,0.999173495373433,0.9943441615869867,0.880147119007407,12,12
R2,Pure_MultiSeason,0.8820536803397385,0.9840981310953163,0.8827796758998383,12,12
R3,Stationary_AR,0.23043719827969977,0.5057482512170879,0.6465235262294173,None,33
R4,PureTrend_RandomWalk,0.9987717926401806,0.8175716481272628,0.9308767193946171,None,24
R1,Trend+MultiSeason,0.9994945451601264,0.9966110656749321,0.8579855426922255,24,24
R2,Pure_MultiSeason,0.864905317066615,0.9950288132422968,0.9021465066735286,24,24
R3,Stationary_WN,0.4822961994705579,0.16756221096024992,0.26120391963517764,None,2
R4,PureTrend_RandomWalk,0.6605676476670606,0.4286117100741994,0.0,None,250
R1,Trend+MultiSeason,0.9996596618046997,0.9981497338013604,0.7556729580181148,36,36
R2,Pure_MultiSeason,0.8103740246903866,0.9844721764182324,0.8595884812292685,36,36
R3,Stationary_AR,0.0,0.10027122337747585,0.0,None,167
R4,PureTrend_Break,0.9999706064709301,0.9998824321475175,0.30815878726215085,None,250
R1,Trend+MultiSeason,0.999852724598131,0.9989002566692982,0.9374182870264925,36,36
R2,Pure_MultiSeason,0.751506890730517,0.9938648718641828,0.823268189277488,36,36
R3,Stationary_WN,0.43221128061958114,0.16482510431414632,0.23887868153488345,None,3
R4,PureTrend_Exponential,0.993728043106308,0.43389831020473735,0.42265693674415616,None,24
R1,Trend+MultiSeason,0.9973616932196644,0.9932033668018825,0.6896531052704309,48,50
R2,Pure_MultiSeason,0.6824428794778152,0.9909044940837888,0.8441666476797005,48,50
R3,Stationary_AR,0.07343302344191882,0.531469503857505,0.599252254422123,None,56
R4,PureTrend_Exponential,0.9966422523437268,0.3705704279005303,0.33134642672590753,None,24
R1,Trend+MultiSeason,0.9997947030326093,0.9989900551176155,0.9107582888179659,48,50
R2,Pure_MultiSeason,0.892178499783218,0.993352825084828,0.9190858236303467,48,50
R3,Stationary_WN,0.31362941464163696,0.2656533772109967,0.32393844992863197,None,5
R4,PureTrend_Exponential,0.9991163053990191,0.37204370301385914,0.2794963555426295,None,24
R1,Trend+MultiSeason,0.9989602808011343,0.9984048329536237,0.8461424982193093,36,36
R2,Pure_MultiSeason,0.8887916689693319,0.9798215320875542,0.9154028740163003,36,36
R3,Stationary_AR,0.3830183463190243,0.4065417914312447,0.5759425660364368,None,13
R4,PureTrend_Exponential,0.9987110234176027,0.3394165678449472,0.26886089053238016,None,24
R1,Trend+MultiSeason,0.9999350476590537,0.996461300434122,0.8365849490342369,36,36
R2,Pure_MultiSeason,0.038807907596081326,0.9890016173549749,0.27215279411965854,36,71
R3,Stationary_WN,0.025112445592922694,0.44824871823679935,0.3700160346129,None,50
R4,PureTrend_Exponential,0.9962405291908728,0.31145864139513635,0.32318256916454613,None,24
R1,Trend+MultiSeason,0.9991547983545495,0.9991699449529167,0.9562193364284802,24,24
R2,Pure_MultiSeason,0.9216714266431343,0.9909033902217882,0.9414199635994198,24,24
R3,Stationary_WN,0.3498332565062686,0.25384392995828076,0.31063448052603737,None,4
R4,PureTrend_Break,0.9983124692288454,0.9922787023247587,0.0,None,250
R1,Trend+MultiSeason,0.9982586451913515,0.9952924527874887,0.8769026256487531,12,12
R2,Pure_MultiSeason,0.9447594345077527,0.9982665311884473,0.9407430067416692,12,12
R3,Stationary_WN,0.38406532946246175,0.1272760766562192,0.3503899971844008,None,3
R4,PureTrend_RandomWalk,0.9994613722098434,0.6953635148046196,0.9200981301962159,None,24
R1,Trend+MultiSeason,0.9998401360395194,0.9980867108630004,0.9297575225683901,48,50
R2,Pure_MultiSeason,0.9660726550905392,0.9971144915529543,0.9727402331818942,48,50
R3,Stationary_AR,0.13563087695814058,0.46034248925949006,0.5828597012990808,None,33
R4,PureTrend_Break,0.9998710228113753,0.9994935244386538,0.0,None,250
R1,Trend+MultiSeason,0.9998342066050125,0.9983880964436277,0.9620160686156785,36,36
R2,Pure_MultiSeason,0.987066973514486,0.9993705199426552,0.9893215815910523,36,36
R3,Stationary_AR,0.0,0.7744979845836504,0.0,None,250
R4,PureTrend_Exponential,0.9987424623665532,0.35603130137439176,0.2972982416287999,None,24
R1,Trend+MultiSeason,0.9993126952906464,0.9958565118297881,0.9389321283934026,12,12
R2,Pure_MultiSeason,0.9594251766670274,0.9965430611692889,0.95582535910593,12,12
R3,Stationary_AR,0.3284123074812543,0.4875158161048867,0.5172046778801817,None,18
R4,PureTrend_Break,0.99994753426635,0.9997922659093118,0.0,None,250
R1,Trend+MultiSeason,0.9998567714257415,0.9981884830201923,0.9407049927255711,48,50
R2,Pure_MultiSeason,0.9254656805954825,0.9970579309992779,0.945061312977046,48,50
R3,Stationary_AR,0.022068090920530525,0.7222132347510071,0.6727701947630839,None,125
R4,PureTrend_Exponential,0.9938243078931063,0.347621020364945,0.3319638056610055,None,24
R1,Trend+MultiSeason,0.9992874903952197,0.981560996723615,0.6927599647931685,48,50
R2,Pure_MultiSeason,0.9329459487578368,0.9961865052601028,0.9507196789982421,48,50
R3,Stationary_AR,0.11617085663733595,0.6240313519469939,0.6247005666153402,None,125
R4,PureTrend_Exponential,0.9981324233848025,0.4108669543368796,0.3208719981057967,None,24
R1,Trend+MultiSeason,0.9996773317781568,0.9866583880207644,0.8789793877957232,48,50
R2,Pure_MultiSeason,0.8309793345266041,0.989225441413867,0.8797933603140174,48,50
R3,Stationary_WN,0.43663553131919564,0.23732288854435135,0.358839317596901,None,3
R4,PureTrend_Break,0.9999433895364792,0.9997719786390042,0.0,None,250
R1,Trend+MultiSeason,0.999030159419633,0.9784172929690877,0.6104684710534222,24,24
R2,Pure_MultiSeason,0.8855290667629011,0.9928509456901813,0.9132682758812689,24,24
R3,Stationary_WN,0.42051589001439404,0.2154033105252946,0.3382329079461315,None,3
R4,PureTrend_RandomWalk,0.9955671577627295,0.654143605760212,0.866484604340687,None,24
R1,Trend+MultiSeason,0.9997198216719494,0.9903815067693309,0.9354078590766748,48,50
R2,Pure_MultiSeason,0.9569375426898692,0.9953579906003458,0.9652231186270349,48,50
R3,Stationary_AR,0.4656932868406256,0.39571731142497246,0.5158732650270809,None,8
R4,PureTrend_Break,0.9996444455735957,0.9986541111945438,0.0,None,250
R1,Trend+MultiSeason,0.9998966728457082,0.9990742833636185,0.9772947868611244,36,36
R2,Pure_MultiSeason,0.5014053640070872,0.9891894365431148,0.7285804628629658,36,36
R3,Stationary_WN,0.04669984447248243,0.4442260967957483,0.38767950149940533,None,36
R4,PureTrend_RandomWalk,0.9998498433559222,0.7638543170152426,0.8528332971253411,None,24
R1,Trend+MultiSeason,0.9999427935172283,0.9994459832793083,0.983500448498444,48,50
R2,Pure_MultiSeason,0.7600478413246653,0.9970754524782146,0.9190632728055508,48,50
R3,Stationary_AR,0.31098695251068964,0.45804920308673425,0.485266619220448,None,17
