True_Sector,Pattern,F_T_STL,F_S_STL,F_R_STL,F_T_STL_EMD,F_S_STL_EMD,F_I_STL_EMD,True_P,Est_P,rand_p1,rand_p2,length,slope,curve,amp1,amp2,noise_std,phi,break_point,drift
S4,Trending_ExponentialGrowth,0.9980410273991356,0.17403078171617725,0.0,0.998763093677356,0.3486424981388859,0.36212134345725655,None,24,,,500,,,0.0,0.0,1.3354939953623493,,,
S1,Composite,0.981627364842201,0.9589116451704018,0.0,0.9990732494259607,0.9977697704229985,0.9514271820862892,48,50,48.0,96.0,500,0.15474739822197336,-4.415634018956098e-05,18.600442560741413,6.217248081971863,0.8976455143633615,,,
S2,Seasonal,0.6251355206956679,0.9507374802460972,0.0,0.8890300600959496,0.9956740889882969,0.9218046898073046,48,50,48.0,96.0,500,0.0,0.0,14.319847990658738,5.168826706968648,0.9440438954708306,,,
S3,Stationary_WN,0.064200175522656,0.15894615456437222,0.0,0.259261561486813,0.3218602577749704,0.33360302321838364,None,6,,,500,0.0,0.0,0.0,0.0,5.721445183500263,,,
S4,Trending_RandomWalkDrift,0.9954976618882891,0.12366566705072246,0.0,0.9994417072194789,0.6818487479880748,0.8762285341363318,None,24,,,500,,,0.0,0.0,1.4868126030178983,,,-0.4279450333457814
S1,Composite,0.997420245836478,0.8967690081701714,0.0,0.999921176109094,0.9965199576847612,0.9696245254719862,36,36,36.0,72.0,500,-0.32800289328202703,2.2245905914780716e-05,9.692924408115372,6.229260284797775,0.5502394897202949,,,
S2,Seasonal,0.647472111574369,0.9413907618043452,0.0,0.7963635029458433,0.9910247004691858,0.8556347252953936,36,36,36.0,72.0,500,0.0,0.0,19.107361759114603,7.582786351555412,1.9646132681843342,,,
S3,Stationary_WN,0.0539365418998774,0.19091258882523288,0.0,0.21808513346191727,0.2689826155606263,0.3223235530835078,None,6,,,500,0.0,0.0,0.0,0.0,11.709475626965885,,,
S4,Trending_RandomWalkDrift,0.9985577522509058,0.9611244155498145,0.0,0.9983314212706099,0.9568922334752806,0.0,None,250,,,500,,,0.0,0.0,0.5700648835473878,,,0.24929210309836566
S1,Composite,0.9812833239408608,0.9654965753757266,0.0,0.9987084903755782,0.9976869204298695,0.9348816767434329,12,12,12.0,24.0,500,0.12647350179024694,1.235864126858894e-05,20.17957242510004,7.3143444404959785,0.9400404477647297,,,
S2,Seasonal,0.7130249688481063,0.9597772080045047,0.0,0.8865751692844679,0.9953473834050974,0.8873745172557006,12,12,12.0,24.0,500,0.0,0.0,17.71890247657815,6.604100634775929,1.2936461206579444,,,
S3,Stationary_AR,0.1764141624552572,0.23332162705074577,0.0,0.2772418473708811,0.5391010869022688,0.7095513996057822,None,19,,,500,0.0,0.0,0.0,0.0,5.0,0.6542790319193003,,
S4,Trending_MeanShift,0.9998415375056662,0.9993649915056272,0.0,0.9998622874537334,0.9994553608884591,0.13011356473151092,None,250,,,500,,,0.0,0.0,1.2630722906489105,,250.0,
S1,Composite,0.9995206669291065,0.9861535238301529,0.0,0.9998493197597952,0.9956224047874946,0.6855289021090384,12,12,12.0,24.0,500,-0.39873170022005733,4.3299932515340737e-05,14.296202747835395,2.360294302274536,0.973087457611964,,,
S2,Seasonal,0.7419075289098203,0.967060278687561,0.0,0.9519673087923837,0.9982325146393952,0.9478198286322687,12,12,12.0,24.0,500,0.0,0.0,23.67049095281675,8.459000847097553,1.0794090617797478,,,
S3,Stationary_WN,0.21372513763300782,0.14692096415279665,0.0,0.5222945050715847,0.17668687369525637,0.18089038540938174,None,2,,,500,0.0,0.0,0.0,0.0,12.936589690835113,,,
S4,Trending_MeanShift,0.9999717815884596,0.9998871603810229,0.0,0.9993516866874613,0.9976380534436258,0.0,None,250,,,500,,,0.0,0.0,0.7676854937675605,,250.0,
S1,Composite,0.9965538988974616,0.9704767832029921,0.0,0.9995928266344876,0.9960524567202662,0.882341901590408,48,50,48.0,96.0,500,-0.22432817252746193,-1.231038472189368e-05,15.7824423331541,3.366704449763709,0.8843041368681969,,,
S2,Seasonal,0.6313876313766443,0.9418998266687101,0.0,0.8936770624732411,0.9951279390673549,0.9258758601489683,48,50,48.0,96.0,500,0.0,0.0,28.587248399827438,11.43739580543911,1.980423044435441,,,
S3,Stationary_AR,0.13496727816027299,0.23073160867504372,0.0,0.2784960587095774,0.4494175105150823,0.6030824417377783,None,16,,,500,0.0,0.0,0.0,0.0,5.0,0.5225172334479042,,
S4,Trending_MeanShift,0.9999612334406401,0.999844950967199,0.0,0.9999498919584471,0.999799715701766,0.0,None,250,,,500,,,0.0,0.0,0.5310641533392342,,250.0,
S1,Composite,0.97963518195267,0.9802341182293168,0.0,0.9949034682869555,0.9952319248653386,0.7603175556610637,24,24,24.0,48.0,500,0.11465742925619336,-4.551586250225207e-05,19.229044513196534,3.8313754849683637,1.408565901145146,,,
S2,Seasonal,0.6016030685013376,0.9833777188666432,0.0,0.6850612901656068,0.9966744711509244,0.8015656378602651,24,24,24.0,48.0,500,0.0,0.0,29.07089468379215,5.556766173308441,1.8087759948500817,,,
S3,Stationary_WN,0.25572242262834266,0.11163836543131778,0.0,0.4877604194047994,0.1481864499557617,0.2524438168642267,None,2,,,500,0.0,0.0,0.0,0.0,12.885399268442537,,,
S4,Trending_RandomWalkDrift,0.9968842598074564,0.8824053429839366,0.0,0.9882689546826688,0.7255356840247897,0.0,None,250,,,500,,,0.0,0.0,1.4598246196485336,,,0.4915851655581669
S1,Composite,0.9975628143303439,0.956722477683363,0.0,0.9997719450302552,0.9958350148482026,0.9068882592784151,12,12,12.0,24.0,500,-0.26940271506726965,-4.184739521389102e-05,13.78630199628682,5.486311205914188,0.9668249325592461,,,
S2,Seasonal,0.746864468895933,0.9821524284862138,0.0,0.9682797986556162,0.999375219718226,0.9655409086560773,12,12,12.0,24.0,500,0.0,0.0,24.18440268831482,6.400263184806475,0.6360558376992982,,,
S3,Stationary_AR,0.04308728997291755,0.382254009057968,0.0,0.07303695090056284,0.6667271813627809,0.5760432101324531,None,83,,,500,0.0,0.0,0.0,0.0,5.0,0.45739276135255685,,
S4,Trending_RandomWalkDrift,0.998497313140551,0.9409873418208087,0.0,0.9275305552655358,0.0065511079539918304,0.0,None,250,,,500,,,0.0,0.0,1.1120182509449892,,,0.41730280300831324
S1,Composite,0.9965141810538569,0.9660773029727125,0.0,0.9996567380222318,0.9963033322776712,0.9022033772048476,48,50,48.0,96.0,500,-0.3731869177797942,-1.9489219512627425e-05,24.35126659503119,6.675232130546863,1.4952768441935627,,,
S2,Seasonal,0.6575071809155069,0.87184796153018,0.0,0.9269738895058283,0.9913950498864833,0.9446922663750025,48,50,48.0,96.0,500,0.0,0.0,12.183380877587492,8.090425112140117,1.2607571068382644,,,
S3,Stationary_AR,0.18935009422945925,0.27226322948415493,0.0,0.31253075326857704,0.42217701950747344,0.6554408670169114,None,19,,,500,0.0,0.0,0.0,0.0,5.0,0.6775315511442368,,
S4,Trending_MeanShift,0.9997709597406819,0.9990959228749884,0.0,0.9997533324360123,0.9990296032854008,0.0,None,250,,,500,,,0.0,0.0,1.1328703195848377,,250.0,
S1,Composite,0.9984680178036344,0.9686943195575091,0.0,0.9995901090832008,0.9915369865924002,0.7336796801970309,12,12,12.0,24.0,500,0.28733165358221024,2.2998471691340398e-05,13.246322666358218,3.6507479329352983,1.2395818268917471,,,
S2,Seasonal,0.698354285738055,0.9841378153966964,0.0,0.8567402783633185,0.9978228923798504,0.8649739499646593,12,12,12.0,24.0,500,0.0,0.0,28.380090310231513,6.374447755614588,1.6095362305172465,,,
S3,Stationary_WN,0.08663048304468313,0.13134427438366558,0.0,0.2958420417696278,0.24514753667907807,0.3732118679002874,None,5,,,500,0.0,0.0,0.0,0.0,13.800591867447356,,,
S4,Trending_MeanShift,0.9999577538659449,0.9998313442921786,0.0,0.9998408667740033,0.9993741026711004,0.0,None,250,,,500,,,0.0,0.0,1.0435684259707128,,250.0,
S1,Composite,0.9979937060008,0.987238410904022,0.0,0.999639220808395,0.9976852068652817,0.8208036044293261,36,36,36.0,72.0,500,0.2922499864900261,-2.3625182750828452e-05,22.53220488417076,4.014976842689486,1.221113921662608,,,
S2,Seasonal,0.52078081484163,0.94780459892958,0.0,0.5317093890742006,0.9852884585526941,0.7321789610821126,36,36,36.0,72.0,500,0.0,0.0,14.820849633360131,4.401371130364268,1.7695583595388906,,,
S3,Stationary_AR,0.13778875429463266,0.28065843552894887,0.0,0.2352254609784724,0.4930079253378523,0.6035637386299048,None,29,,,500,0.0,0.0,0.0,0.0,5.0,0.513419123499021,,
S4,Trending_RandomWalkDrift,0.981575879672627,0.8404282057484479,0.0,0.0,0.15461462753802202,0.0,None,250,,,500,,,0.0,0.0,0.9633911466800313,,,0.1935293924169967
S1,Composite,0.9989823887864245,0.9919752855008578,0.0,0.9999138833489852,0.9993183669472867,0.9154838295300466,12,12,12.0,24.0,500,-0.35864534539856396,3.480699187366412e-05,24.823419866272577,4.159386020219153,0.6418527435240949,,,
S2,Seasonal,0.7298903738122963,0.9446969168285806,0.0,0.9242897934742945,0.9955072431437781,0.9221992503807341,12,12,12.0,24.0,500,0.0,0.0,23.144535840742364,10.514135822098503,1.637815402780506,,,
S3,Stationary_WN,0.09237055125188132,0.2802056033187831,0.0,0.14110561975146652,0.4134672707068864,0.3259346964922635,None,12,,,500,0.0,0.0,0.0,0.0,6.30562522278024,,,
S4,Trending_RandomWalkDrift,0.9707634812011652,0.561271086429572,0.0,0.956103694309793,0.5302159625954248,0.0,None,250,,,500,,,0.0,0.0,1.2695408824877354,,,-0.3451175748531062
S1,Composite,0.9968402178153335,0.9116669128191641,0.0,0.9993434098924356,0.9808241001122383,0.7936410975920929,24,24,24.0,48.0,500,0.248368095288645,-2.6515414311259677e-05,8.584646141852568,4.205059356421138,1.2635772654891784,,,
S2,Seasonal,0.7097930251103568,0.9417808237348726,0.0,0.9823327458682239,0.9991450183809018,0.985995633404493,24,24,24.0,48.0,500,0.0,0.0,24.778716082385863,11.7010040823622,0.6908289409470914,,,
S3,Stationary_AR,0.18315517337231046,0.16036496468520534,0.0,0.2639015620423739,0.44809260744511625,0.608050859839981,None,19,,,500,0.0,0.0,0.0,0.0,5.0,0.6431880198238401,,
S4,Trending_RandomWalkDrift,0.03963937225703529,0.645680461914889,0.0,0.0,0.06769024069568308,0.0,None,167,,,500,,,0.0,0.0,0.6482721492739818,,,-0.1568587070799775
S1,Composite,0.9982476266745107,0.984460569883775,0.0,0.9996857407127007,0.9972313497511043,0.8211309462686658,24,24,24.0,48.0,500,-0.20313827840252197,-4.010567104293107e-05,15.140374788130421,2.949650179074612,0.8717497209109837,,,
S2,Seasonal,0.7115068533550581,0.9371786340701551,0.0,0.9892449936021542,0.99944012524603,0.9915149329340234,24,24,24.0,48.0,500,0.0,0.0,20.14431932333846,9.929303765133735,0.5017053683186723,,,
S3,Stationary_AR,0.08109276948905098,0.3502551253910655,0.0,0.15743162753908024,0.617076703095866,0.6173209803538551,None,62,,,500,0.0,0.0,0.0,0.0,5.0,0.5415449258348647,,
S4,Trending_ExponentialGrowth,0.9881088732450076,0.19026682985882415,0.0,0.9924301372103832,0.34191465332076476,0.35823745957754294,None,24,,,500,,,0.0,0.0,1.4442182949355766,,,
S1,Composite,0.9913576136866612,0.8619425401127339,0.0,0.9995447788416013,0.9920467417721064,0.9487321576955606,24,24,24.0,48.0,500,0.22743988641159332,-2.7431282979783366e-05,10.114019913943586,7.452999740726482,1.1141309606236525,,,
S2,Seasonal,0.706479951820132,0.955548248150279,0.0,0.9709193788974331,0.9989415059579668,0.9769816811094124,24,24,24.0,48.0,500,0.0,0.0,26.383579807260528,10.608581531355071,0.914906763682342,,,
S3,Stationary_AR,0.2458317064176525,0.22786137619764957,0.0,0.37254460823673863,0.4431459082703375,0.5963429571507959,None,14,,,500,0.0,0.0,0.0,0.0,5.0,0.44248259172248994,,
S4,Trending_MeanShift,0.999961169115198,0.9998454934109224,0.0,0.9993673269462678,0.9973680476214247,0.0,None,250,,,500,,,0.0,0.0,1.147577005122859,,250.0,
S1,Composite,0.9921733758288905,0.9883438208224729,0.0,0.9968264279241973,0.9952502093175101,0.5994518936112776,24,24,24.0,48.0,500,0.10497545287371232,2.2422422991925754e-05,19.57993027167325,2.0273547481789675,1.3832297117921855,,,
S2,Seasonal,0.6057176860123059,0.9737814151710953,0.0,0.6683375427483429,0.9941167817066856,0.7764419955094459,24,24,24.0,48.0,500,0.0,0.0,20.664672949755065,4.998136199752069,1.605682142358026,,,
S3,Stationary_WN,0.2140389804896614,0.1403175228745921,0.0,0.48098083908844547,0.18758961289002485,0.2659156786042287,None,2,,,500,0.0,0.0,0.0,0.0,7.089078681484825,,,
S4,Trending_MeanShift,0.9999652728939805,0.9998609068536268,0.0,0.9999694549246226,0.9998774627490422,0.12113806434011964,None,250,,,500,,,0.0,0.0,1.2753895942862428,,250.0,
S1,Composite,0.9943330258116013,0.9717472999054859,0.0,0.9996374346318928,0.9980312909986954,0.9369102719939025,48,50,48.0,96.0,500,-0.2783135895445613,3.211461212860384e-05,23.37727718033593,6.384047548587243,0.998566330482713,,,
S2,Seasonal,0.6844664496658052,0.8610803853426469,0.0,0.9900352141866875,0.9985690809431985,0.9916550899436465,48,50,48.0,96.0,500,0.0,0.0,15.598130871419132,11.080269619976317,0.5572956174456463,,,
S3,Stationary_WN,0.13826657136025944,0.2882279511696898,0.0,0.18345921711461044,0.37758349077325215,0.27869753384630325,None,9,,,500,0.0,0.0,0.0,0.0,9.390943898427183,,,
S4,Trending_MeanShift,0.999962345067152,0.999848791789394,0.0,0.9999666601920414,0.999866153494605,0.11502912496959994,None,250,,,500,,,0.0,0.0,0.570024145082517,,250.0,
S1,Composite,0.9952068902868859,0.9674917162580039,0.0,0.9985005052209932,0.9900030482022459,0.6877144995612134,12,12,12.0,24.0,500,-0.18568819778713136,2.549846218265324e-05,13.483850011311109,3.2274017338722656,1.4345432905455198,,,
S2,Seasonal,0.730149442237114,0.9569425857888204,0.0,0.9268107111645068,0.9966090890471774,0.9241670068288526,12,12,12.0,24.0,500,0.0,0.0,22.837974476851564,9.180056287620612,1.4158340596781498,,,
S3,Stationary_WN,0.09608439820753856,0.19219056236200682,0.0,0.2943843225478151,0.3300542010963059,0.33424538552826777,None,5,,,500,0.0,0.0,0.0,0.0,13.325667223327693,,,
S4,Trending_MeanShift,0.9999458693716365,0.9997835858987386,0.0,0.9956795927362457,0.9833517911155192,0.0,None,250,,,500,,,0.0,0.0,1.027617643729285,,250.0,
S1,Composite,0.9968492931443244,0.9514599146663743,0.0,0.9995398561019618,0.9927473542713896,0.8540059096991752,12,12,12.0,24.0,500,-0.3302380231386971,3.973365566696818e-05,15.836761544044023,6.066347647928705,1.4554674751409982,,,
S2,Seasonal,0.7321870716195593,0.9749011633369704,0.0,0.9267603002853078,0.9980464643884983,0.9236541161997273,12,12,12.0,24.0,500,0.0,0.0,27.46945627931946,8.308721645084677,1.4424712192434264,,,
S3,Stationary_WN,0.26571042271921874,0.14041055643641587,0.0,0.4281077374747645,0.2246410726728454,0.29769372119499493,None,3,,,500,0.0,0.0,0.0,0.0,9.812597764725396,,,
S4,Trending_ExponentialGrowth,0.9972903444844117,0.2182135059265733,0.0,0.9982258149646616,0.37400738159317737,0.3397542636741234,None,24,,,500,,,0.0,0.0,0.8608495558667023,,,
S1,Composite,0.9952788304377169,0.9831036130063122,0.0,0.9992339555090298,0.9969708836809485,0.8386702533913766,48,50,48.0,96.0,500,0.20312014961825134,-4.149734298918119e-05,19.73561904148876,2.5861465237250525,0.8776154190931246,,,
S2,Seasonal,0.5615982955661241,0.9676466715026868,0.0,0.8221201946140877,0.9965639434394211,0.9041879578730383,48,50,48.0,96.0,500,0.0,0.0,18.681944778913984,4.8810446732289705,1.0100204757802276,,,
S3,Stationary_AR,0.14271432067106804,0.23996258315370722,0.0,0.17232358861225605,0.2530471709283848,0.42574583527666554,None,24,,,500,0.0,0.0,0.0,0.0,5.0,0.6250755663626888,,
S4,Trending_ExponentialGrowth,0.96344404291552,0.22624914722060008,0.0,0.9769751256182324,0.38066325980272175,0.37463684051447843,None,24,,,500,,,0.0,0.0,1.1628941385721494,,,
S1,Composite,0.9989857445229288,0.9872489206466533,0.0,0.9997663141155153,0.9970801070145179,0.7701324279934196,24,24,24.0,48.0,500,0.38273129746567613,-1.092814713304026e-05,21.51135021454958,3.7469487709017173,1.211557688091248,,,
S2,Seasonal,0.6550524022145372,0.9745603765060481,0.0,0.8012417858244224,0.9961793779049036,0.8525444423563336,24,24,24.0,48.0,500,0.0,0.0,18.27033259565027,4.9571663112179305,1.2209360033733136,,,
S3,Stationary_AR,0.09742086314177856,0.2584966049555749,0.0,0.26783671685176424,0.6095849350733498,0.7390792846394838,None,29,,,500,0.0,0.0,0.0,0.0,5.0,0.6077899243957134,,
S4,Trending_RandomWalkDrift,0.9854442024230985,0.16699965960117025,0.0,0.9983633841329278,0.6479709674899254,0.8902819524025832,None,24,,,500,,,0.0,0.0,0.5958988165264975,,,-0.20610548096545744
S1,Composite,0.9989361444410368,0.9860172717494828,0.0,0.9998785281368872,0.9983996575733796,0.8859008615452166,24,24,24.0,48.0,500,-0.38875133892249514,1.111700119158178e-05,21.21145719592353,4.320020927892903,0.8973481561058032,,,
S2,Seasonal,0.6680559492412994,0.9805362023761002,0.0,0.8582321085961626,0.9980165508495868,0.898879236843794,24,24,24.0,48.0,500,0.0,0.0,21.12477957656955,5.084445590728417,1.0880945581401327,,,
S3,Stationary_AR,0.012356281452503115,0.5103777798654847,0.0,0.06098394019713582,0.7349599763230181,0.4413320780779165,None,167,,,500,0.0,0.0,0.0,0.0,5.0,0.45954939855516264,,
S4,Trending_RandomWalkDrift,0.9963177943293853,0.04460125757933786,0.0,0.9994164266867753,0.4991362709077024,0.8425437510407312,None,24,,,500,,,0.0,0.0,0.9837077988749771,,,0.3563459669363027
S1,Composite,0.9955742675025065,0.9614814555802963,0.0,0.9998503091277035,0.9986731444258489,0.9667223673580795,12,12,12.0,24.0,500,0.253654014927589,4.034665304337454e-05,18.648245744713932,7.364763447100193,0.7201593831954196,,,
S2,Seasonal,0.7456390698055664,0.9669339024618752,0.0,0.9665578250177861,0.9987759635319651,0.9640873004230489,12,12,12.0,24.0,500,0.0,0.0,25.33812711749947,9.145841649401389,0.9228246328676672,,,
S3,Stationary_WN,0.004673865656118492,0.3656891060363302,0.0,0.013932286531834759,0.499103556233382,0.3327972908213057,None,71,,,500,0.0,0.0,0.0,0.0,8.991447859040491,,,
S4,Trending_MeanShift,0.999900293574587,0.9996033759806081,0.0,0.999654446463456,0.99865169883708,0.0,None,250,,,500,,,0.0,0.0,1.4444733923296482,,250.0,
S1,Composite,0.9943734046766477,0.9878862632921753,0.0,0.9989104006074331,0.9976772501235446,0.8092254107466942,24,24,24.0,48.0,500,0.1436417455953399,3.681474445135303e-05,22.50032741171972,4.080053702156193,1.2422266606782504,,,
S2,Seasonal,0.6899710420636064,0.9465399587367792,0.0,0.9182772266783557,0.9966633201022767,0.9396221249920867,24,24,24.0,48.0,500,0.0,0.0,20.77945758139736,8.904423019222449,1.2364044807772367,,,
S3,Stationary_AR,0.022116397077248995,0.26693828918584517,0.0,0.10410357384735958,0.5570607037384363,0.6671726383544581,None,56,,,500,0.0,0.0,0.0,0.0,5.0,0.47090949296555895,,
S4,Trending_RandomWalkDrift,0.9934955329316433,0.20114751672462639,0.0,0.9989264474257178,0.6611679632826839,0.8371267618748388,None,24,,,500,,,0.0,0.0,0.7231447300570352,,,0.2819585420676741
S1,Composite,0.9840337608307691,0.9718460463078459,0.0,0.9995602462905325,0.9992455561034244,0.9737904093356673,12,12,12.0,24.0,500,0.15742073419032618,-4.220005607964556e-05,21.219067177381465,7.125760004481538,0.5872598679431253,,,
S2,Seasonal,0.7396168958349169,0.8875321290058014,0.0,0.9481049980204156,0.9930705459337844,0.9447692266561707,12,12,12.0,24.0,500,0.0,0.0,10.245145085752602,7.155873979213826,0.9479389355788557,,,
S3,Stationary_WN,0.07395366954453364,0.17923320335229465,0.0,0.23128817203890484,0.34620307752361135,0.37514525611833194,None,7,,,500,0.0,0.0,0.0,0.0,6.0563945422678085,,,
S4,Trending_ExponentialGrowth,0.9984690988636263,0.1974693646184753,0.0,0.9989241890097785,0.3093671509245475,0.2901999992641294,None,24,,,500,,,0.0,0.0,1.3568792366385647,,,
S1,Composite,0.9958390644015365,0.8601273911905509,0.0,0.999745834855126,0.9903930374502264,0.9397020105632122,36,36,36.0,72.0,500,0.326321193816816,-4.846656591764427e-05,9.831795675359865,7.28174779591342,0.9881061600993435,,,
S2,Seasonal,0.6836206711641344,0.8705620411707081,0.0,0.8800285116684912,0.9862127157579215,0.9064773431282374,36,36,36.0,72.0,500,0.0,0.0,14.213907636772225,9.335070735506783,1.8277295747638473,,,
S3,Stationary_AR,0.00968128611159691,0.5025448223876678,0.0,0.018636663848997204,0.4411108852688107,0.0,None,167,,,500,0.0,0.0,0.0,0.0,5.0,0.6768965140934282,,
S4,Trending_MeanShift,0.9999781142050321,0.9999126671817781,0.0,0.9993692655976127,0.9975834250370652,0.0,None,250,,,500,,,0.0,0.0,0.890010214383557,,250.0,
S1,Composite,0.9919683944991625,0.9691907763535152,0.0,0.9995269457048093,0.9981710185006145,0.9424287775700888,36,36,36.0,72.0,500,0.23122962406488776,-3.533830009731927e-05,21.98704674137391,7.160197628232205,0.8964551247230125,,,
S2,Seasonal,0.661423511137025,0.8987332544453476,0.0,0.8313674722514347,0.9860817945327689,0.8751325221435728,36,36,36.0,72.0,500,0.0,0.0,14.604237412658215,8.264907969722419,1.747384877901657,,,
S3,Stationary_AR,0.18001724531118812,0.21341539199366177,0.0,0.3101702270425327,0.35374162281746346,0.5078093795345803,None,14,,,500,0.0,0.0,0.0,0.0,5.0,0.42898062052706964,,
S4,Trending_RandomWalkDrift,0.9982506785878608,0.8448568211152525,0.0,0.98941817531174,0.5643779197418254,0.0,None,250,,,500,,,0.0,0.0,1.2172559553532598,,,0.3423307689090893
S1,Composite,0.9985520331166364,0.9828890018259376,0.0,0.9999222074739336,0.999077751148347,0.9465822228693943,24,24,24.0,48.0,500,0.321796500196323,4.4220875783409545e-05,20.231028326175494,4.799136326052499,0.7353171337080932,,,
S2,Seasonal,0.6714410109117583,0.9616747190426671,0.0,0.8675923701531316,0.9961755492887743,0.9027796582096448,24,24,24.0,48.0,500,0.0,0.0,25.949892914233406,8.767917479963202,1.8272072498383078,,,
S3,Stationary_WN,0.03120226540312243,0.1879660117606997,0.0,0.21132196039608486,0.33066176341935916,0.43848123426878693,None,15,,,500,0.0,0.0,0.0,0.0,11.753972194344513,,,
S4,Trending_RandomWalkDrift,0.9811521179382892,0.1696193712553633,0.0,0.9975561951070849,0.5117061987192373,0.8748052842742742,None,24,,,500,,,0.0,0.0,0.5926495102834317,,,-0.16328842981340147
S1,Composite,0.998267001579602,0.911304780968223,0.0,0.9994466968336989,0.9710765723721682,0.6817699504956851,36,36,36.0,72.0,500,0.2721922990923981,4.265073848678482e-05,8.020624899683693,2.964897123733043,1.3350407736593681,,,
S2,Seasonal,0.7134048503353427,0.9276522199690795,0.0,0.9665624878176002,0.9978623150044809,0.9724106824541725,36,36,36.0,72.0,500,0.0,0.0,16.64695795460929,8.724345762006442,0.7925145518403075,,,
S3,Stationary_WN,0.0,0.7899792462600334,0.0,0.01789222525648404,0.7870870183507649,0.0,None,250,,,500,0.0,0.0,0.0,0.0,6.618390466923961,,,
S4,Trending_ExponentialGrowth,0.9984232183248465,0.21845842463933118,0.0,0.9990780254488987,0.3876793834992235,0.41006062693206424,None,24,,,500,,,0.0,0.0,1.4535474987765498,,,
S1,Composite,0.9974462965880003,0.9880684325485166,0.0,0.999656281754405,0.9983861778535713,0.8659914933500803,12,12,12.0,24.0,500,-0.21944197576994132,-4.503952868557067e-05,22.782464139373243,4.366470334455288,0.9926217853010652,,,
S2,Seasonal,0.7497947514452128,0.9207076930855187,0.0,0.9778726724826912,0.9979464289101124,0.9759226408583377,12,12,12.0,24.0,500,0.0,0.0,16.494272300516307,9.702353060762764,0.7701789303054405,,,
S3,Stationary_WN,0.07316075676029143,0.19001548406467117,0.0,0.24969563302586228,0.3193296860084872,0.27028508445393384,None,8,,,500,0.0,0.0,0.0,0.0,10.767729463209843,,,
S4,Trending_RandomWalkDrift,0.998383394806248,0.8731585838161986,0.0,0.9973960658576784,0.8210805708725821,0.0,None,250,,,500,,,0.0,0.0,1.0705712988772813,,,0.47524684855115495
S1,Composite,0.9946265790053417,0.9849805980790399,0.0,0.9997068247549185,0.9991875121277141,0.9463898611569784,24,24,24.0,48.0,500,0.19910216705201736,-1.780657899916105e-05,23.250392385921238,5.14563538606404,0.7113233953620688,,,
S2,Seasonal,0.5403268173859781,0.9778210115623058,0.0,0.5293732143493413,0.993203230425785,0.6973929039605498,24,24,24.0,48.0,500,0.0,0.0,21.4046950933768,4.444078220933995,1.9801144956420074,,,
S3,Stationary_AR,0.036280110342453264,0.3259650269321811,0.0,0.15377902611143646,0.7058505711046223,0.7354793000234565,None,62,,,500,0.0,0.0,0.0,0.0,5.0,0.575938647234604,,
S4,Trending_ExponentialGrowth,0.9915839549942732,0.07959837407332937,0.0,0.9944065211164894,0.33354007596274093,0.3289480595738039,None,24,,,500,,,0.0,0.0,0.8812829663509933,,,
S1,Composite,0.9984171577696275,0.9905178187696491,0.0,0.9997280737746648,0.9983701762045379,0.8289345449770598,36,36,36.0,72.0,500,0.3040784373463514,-4.205522057727818e-05,23.491003345736964,3.6703582103443413,1.0227846437805805,,,
S2,Seasonal,0.6774209163480769,0.9488603839552944,0.0,0.8858912944543761,0.9954168426096508,0.9145494649655362,36,36,36.0,72.0,500,0.0,0.0,11.4313778602559,4.680844542946217,0.7642930266985932,,,
S3,Stationary_WN,0.025328210027135367,0.20505001295830882,0.0,0.05338864755060424,0.3515124992186117,0.3328906271544879,None,36,,,500,0.0,0.0,0.0,0.0,8.843752703565926,,,
S4,Trending_MeanShift,0.9999111209733162,0.9996448747801951,0.0,0.9999094685648835,0.9996369013640019,0.0,None,250,,,500,,,0.0,0.0,1.075800986099607,,250.0,
S1,Composite,0.9965953331605705,0.9773938749496218,0.0,0.9988196891633012,0.9919963140822099,0.6540968882355673,36,36,36.0,72.0,500,0.19395065610911655,-1.3710075314243851e-05,14.626510770733505,2.5581899094531897,1.3571031928215735,,,
S2,Seasonal,0.6600398954303149,0.8580136564700234,0.0,0.818641160283871,0.9784581185466282,0.8682477112821456,36,36,36.0,72.0,500,0.0,0.0,10.647422442857026,7.2817210485475306,1.6776242458606017,,,
S3,Stationary_AR,0.007121060053030148,0.7813795573349703,0.0,0.004100320569082494,0.807922642324165,0.0,None,250,,,500,0.0,0.0,0.0,0.0,5.0,0.6530992392463852,,
S4,Trending_ExponentialGrowth,0.99649206792812,0.27655651997256625,0.0,0.9975892167492055,0.4022484789293965,0.315723760392401,None,24,,,500,,,0.0,0.0,0.8923215384813712,,,
S1,Composite,0.9967624873023571,0.9495854245640494,0.0,0.9999176667096272,0.9986783646961434,0.974853219704064,12,12,12.0,24.0,500,0.3389945974751102,-1.1448988409700687e-05,16.825403859468572,7.649624267041528,0.588884092235211,,,
S2,Seasonal,0.7237831545044833,0.9853126617142561,0.0,0.9225726648716159,0.9988425334271618,0.9218204006542298,12,12,12.0,24.0,500,0.0,0.0,26.120009177899302,5.873934780624761,0.991345140816769,,,
S3,Stationary_WN,0.17542069019106632,0.12101579397497231,0.0,0.46906308782644635,0.20111752425533647,0.34097867951161254,None,3,,,500,0.0,0.0,0.0,0.0,10.750572999435375,,,
S4,Trending_ExponentialGrowth,0.9721012032494484,0.2925055054158383,0.0,0.9813483438422783,0.4273057927418614,0.3433286010826857,None,24,,,500,,,0.0,0.0,1.2852309001034439,,,
