True_Regime,Pattern,F_T_STL,F_S_STL,F_T_STL_EMD,F_S_STL_EMD,F_I_STL_EMD,True_P,Est_P,rand_p1,rand_p2,length,slope,curve,amp1,amp2,noise_std,phi,break_point,drift
R3,Stationary_WN,0.19948557225267483,0.09832353277352324,0.45767398964457606,0.1405707159147095,0.258947568824784,None,3,,,500,0.0,0.0,0.0,0.0,8.872574788343353,,,
R4,Trending_RandomWalkDrift,0.9735687386703312,0.06191223059602102,0.9967566667165656,0.6504408985306076,0.8831094064593794,None,24,,,500,,,0.0,0.0,1.3310993040457235,,,0.16348810930724195
R1,Composite,0.9963027476065321,0.9744536003110139,0.9999184876330229,0.9993859296412073,0.9781181934328993,48,50,48.0,96.0,500,0.28728579775557916,-1.971395973489913e-05,21.387442406869006,5.596632660653947,0.555542026372376,,,
R2,Seasonal,0.2547485169367192,0.967428434581594,0.5983691332949204,0.9966111825680434,0.9112729208484067,48,50,48.0,96.0,500,0.0,0.0,29.632152803732964,5.156640401265246,1.2097536794941837,,,
R3,Stationary_AR,0.09244738461729374,0.26426877309705177,0.1964690842990957,0.44428758068605945,0.55852789850633,None,21,,,500,0.0,0.0,0.0,0.0,5.0,0.47043906111800954,,
R4,Trending_MeanShift,0.9999824466547776,0.9999298833907572,0.9999848286916491,0.9999392611364829,0.13513904880220384,None,250,,,500,,,0.0,0.0,0.5550018609811582,,250.0,
R1,Composite,0.9985933390898036,0.9839777839647018,0.9999607446289145,0.9995490296888054,0.9721725046901954,12,12,12.0,24.0,500,-0.39265119989756836,-2.1284531945969076e-05,24.324487309177016,6.069258180370909,0.5675089029647932,,,
R2,Seasonal,0.6871919096657653,0.9769869249931652,0.829897585588905,0.9963622762977278,0.8450259637863949,12,12,12.0,24.0,500,0.0,0.0,26.34718981834537,6.939951590185773,1.8332096380307248,,,
R3,Stationary_AR,0.04697975318842895,0.3158955418515742,0.2772668254941434,0.6463773865594441,0.6679376677076925,None,62,,,500,0.0,0.0,0.0,0.0,5.0,0.5580195594670029,,
R4,Trending_ExponentialGrowth,0.9865823233160557,0.2818604252574849,0.9914553879275716,0.37530390078848797,0.3633234410430105,None,24,,,500,,,0.0,0.0,1.0432297228775775,,,
R1,Composite,0.9958606064300702,0.9038495272595986,0.9998436466308239,0.9961237840465694,0.9627362184121309,24,24,24.0,48.0,500,0.2962096884407861,1.730025414639282e-05,12.232117533540343,7.3199209848556865,0.8169931119066286,,,
R2,Seasonal,0.6928083317146583,0.8895665200345274,0.9377799464239621,0.9942415357599461,0.9526331322927071,24,24,24.0,48.0,500,0.0,0.0,12.297884852438308,7.979296462704069,1.0439982080873467,,,
R3,Stationary_WN,0.32271627360186694,0.12027135501975295,0.5472058232689986,0.17036437855164166,0.2816390042186254,None,2,,,500,0.0,0.0,0.0,0.0,14.10522221539341,,,
R4,Trending_MeanShift,0.999928958642396,0.9997163642092511,0.9997441860644297,0.9989590378349652,0.0,None,250,,,500,,,0.0,0.0,1.26167787142355,,250.0,
R1,Composite,0.9928439119208619,0.9885467938711446,0.9990401681462993,0.9984783534071009,0.8685270810080178,12,12,12.0,24.0,500,0.1170710817358665,2.4661543691753616e-05,20.969207733228632,3.923651058751939,0.8612367582144662,,,
R2,Seasonal,0.6584049420514017,0.9693434007601198,0.7354291781069198,0.9927050097055994,0.7656539606850798,12,12,12.0,24.0,500,0.0,0.0,25.644164128008654,7.477472020258002,1.9407745622978456,,,
R3,Stationary_AR,0.07571872033869465,0.22778538928070413,0.16730325651142075,0.5266485203415376,0.6749164737527129,None,50,,,500,0.0,0.0,0.0,0.0,5.0,0.5832021519734627,,
R4,Trending_MeanShift,0.9999148073741961,0.999660951697062,0.9997606697298164,0.9990320098900006,0.0,None,250,,,500,,,0.0,0.0,0.8481856993443395,,250.0,
R1,Composite,0.9962681436673929,0.9668749630057679,0.9997700328636946,0.997908388584674,0.9389225262792416,36,36,36.0,72.0,500,-0.2859546895013529,-2.444548879711972e-05,20.09280821806295,6.698753426061838,0.9579339031926861,,,
R2,Seasonal,0.6405857310228021,0.963468967187813,0.7965165989825388,0.9948379194988685,0.8638508939056313,36,36,36.0,72.0,500,0.0,0.0,19.975834013803976,6.377644278354908,1.5251587958779889,,,
R3,Stationary_AR,0.10427959518468277,0.23935048712826013,0.24950588382292727,0.7287312189631596,0.7493943992673469,None,100,,,500,0.0,0.0,0.0,0.0,5.0,0.6864911441310817,,
R4,Trending_ExponentialGrowth,0.9961270324093967,0.2666481616592199,0.9971274778561029,0.3682253106201776,0.25643001443196733,None,24,,,500,,,0.0,0.0,1.466657683192854,,,
R1,Composite,0.9954409349280134,0.9468569007229134,0.9994172568530055,0.9929785244823333,0.8731688130250345,36,36,36.0,72.0,500,-0.22669956155172255,1.5055122181078013e-05,12.737868867129587,5.147641833488224,1.1430842081601393,,,
R2,Seasonal,0.6795411072427495,0.8430809607046746,0.8720684980242049,0.9819984568841282,0.902865445118861,36,36,36.0,72.0,500,0.0,0.0,13.231136040297393,10.009494482825563,1.982087533869922,,,
R3,Stationary_AR,0.2089413362469289,0.2558007625298011,0.2954502138679581,0.49946745841017615,0.5973942280992276,None,23,,,500,0.0,0.0,0.0,0.0,5.0,0.5819815749663227,,
R4,Trending_MeanShift,0.9998003891048152,0.9992104558149025,0.999746249362138,0.9989944589098585,0.0,None,250,,,500,,,0.0,0.0,1.0216150503254138,,250.0,
R1,Composite,0.9908522971478044,0.8909276816354166,0.9993596461781767,0.9919338008089412,0.9319733914640247,24,24,24.0,48.0,500,0.20696368544646368,2.7728028756518945e-05,12.441694332963113,7.645172989800853,1.3266892660838008,,,
R2,Seasonal,0.5224013668487214,0.9310024144451914,0.4826654717511527,0.977193011861241,0.6783221511231745,24,24,24.0,48.0,500,0.0,0.0,11.14133243113315,4.105672220210443,1.8368202720901303,,,
R3,Stationary_AR,0.08980541878302306,0.32481929366669904,0.21771584723490034,0.649481737789062,0.6848323158893643,None,26,,,500,0.0,0.0,0.0,0.0,5.0,0.6084131250516521,,
R4,Trending_ExponentialGrowth,0.9956262882823567,0.28887155356015426,0.9967233990523195,0.3857651495514034,0.253939072679778,None,24,,,500,,,0.0,0.0,1.213280028955862,,,
R1,Composite,0.9965148472030139,0.9616337056577683,0.9995408001129646,0.994882876929417,0.869574769912563,24,24,24.0,48.0,500,0.2741518744945921,4.329092183379497e-05,17.771364154795975,6.145209811930369,1.3886885729176608,,,
R2,Seasonal,0.6829327221783521,0.8926990077506455,0.8909755221295238,0.9903599861686666,0.9175606612429885,24,24,24.0,48.0,500,0.0,0.0,16.924225957705193,10.319062166482627,1.8590687301848874,,,
R3,Stationary_AR,0.061368488669707455,0.29405006422597446,0.11953318827771042,0.5528698250539464,0.5371245025961383,None,50,,,500,0.0,0.0,0.0,0.0,5.0,0.43530615305480774,,
R4,Trending_RandomWalkDrift,0.997478312011364,0.9442859187732381,0.9260550863732098,0.4837863868202087,0.0,None,250,,,500,,,0.0,0.0,0.9400558102611135,,,0.2942750829019185
R1,Composite,0.9980730087080767,0.9834058552850521,0.9997994916487716,0.9980631888676675,0.8963580311020329,48,50,48.0,96.0,500,0.3427365387369981,3.0380120223593095e-05,24.824271916328513,3.075909797236805,0.8379453647971423,,,
R2,Seasonal,0.5121329490054183,0.9586115752779348,0.7290021400171918,0.9937769324951514,0.8664136625402497,48,50,48.0,96.0,500,0.0,0.0,21.301326564346677,5.876967626497451,1.6359020643931177,,,
R3,Stationary_AR,0.015258723775341654,0.8018546781589497,0.09021055789513832,0.746928389113883,0.0,None,250,,,500,0.0,0.0,0.0,0.0,5.0,0.5900264715708591,,
R4,Trending_ExponentialGrowth,0.9983764001035803,0.2147370769724859,0.9990827943041283,0.3722856323338257,0.4278761318206503,None,24,,,500,,,0.0,0.0,1.30402091623391,,,
R1,Composite,0.9993012982562515,0.9924080862512573,0.9997232706040353,0.9970027434771468,0.6042759611973652,12,12,12.0,24.0,500,0.35709329184572103,4.4627228781714105e-05,23.446937857886724,2.5309374098939825,1.3324354649283159,,,
R2,Seasonal,0.6298869845357022,0.9521220262987453,0.692157019238701,0.9869305142600505,0.7335402561583901,12,12,12.0,24.0,500,0.0,0.0,13.204107204656045,4.3568686043024885,1.6049570470128884,,,
R3,Stationary_WN,0.18247305724834884,0.12192839924672949,0.47320515169481003,0.19365928924059495,0.3503134772701403,None,3,,,500,0.0,0.0,0.0,0.0,10.348003479299468,,,
R4,Trending_ExponentialGrowth,0.9841345218763142,0.17905675225003115,0.9898057140570767,0.33983718809262253,0.35859259687433664,None,24,,,500,,,0.0,0.0,1.3049959581223458,,,
R1,Composite,0.9970044817047206,0.9186542436251685,0.9994145083572792,0.9829620289899137,0.8055408791722157,12,12,12.0,24.0,500,-0.2657839900493295,4.284219106017132e-05,9.16923136514608,4.7226394282389474,1.2559217409830228,,,
R2,Seasonal,0.7515764712190267,0.9545190257911009,0.9885434629520569,0.9994075706583299,0.987491691342636,12,12,12.0,24.0,500,0.0,0.0,22.44385782803021,9.787584426245,0.5791930063411757,,,
R3,Stationary_AR,0.1689618825965823,0.2719023648777199,0.3955335216826332,0.6023148266004028,0.730254266429408,None,28,,,500,0.0,0.0,0.0,0.0,5.0,0.6977455539428647,,
R4,Trending_MeanShift,0.9999009601597967,0.9996058156624891,0.999912623732578,0.9996507249855862,0.11588091248993038,None,250,,,500,,,0.0,0.0,1.1231972140668682,,250.0,
R1,Composite,0.9829495555718387,0.9663236993288566,0.9983779820013371,0.9965867605959252,0.9081079053536785,48,50,48.0,96.0,500,0.12211619426933726,-4.0036732205096875e-05,15.145980170699438,4.3211378968968255,0.9510036026798521,,,
R2,Seasonal,0.01952133228789843,0.979011075441225,0.0683358672356762,0.9946371673630383,0.7572683977286686,48,100,48.0,96.0,500,0.0,0.0,13.909749669652069,11.13033539610333,1.2965658797817774,,,
R3,Stationary_AR,0.1353634447979981,0.21187356725706452,0.22636351884398354,0.49303311297059516,0.5798936176165252,None,19,,,500,0.0,0.0,0.0,0.0,5.0,0.5582640004749854,,
R4,Trending_ExponentialGrowth,0.9989397179290669,0.22481245040935627,0.999248414776949,0.3289460819404749,0.2872430574653213,None,24,,,500,,,0.0,0.0,1.0962978498025575,,,
R1,Composite,0.9956639046977557,0.9850862899830133,0.9984124477973593,0.9946007011896189,0.6360939008133173,24,24,24.0,48.0,500,-0.1704079657427114,-2.1539235277069093e-05,19.779660934196215,2.5866996905021566,1.2892779091107347,,,
R2,Seasonal,0.7053859466239325,0.965255903029931,0.9694466579533789,0.9991587164858514,0.9763846030016169,24,24,24.0,48.0,500,0.0,0.0,25.402731208307287,9.05682745387854,0.7675322509179185,,,
R3,Stationary_AR,0.31342728263875186,0.2553158477571338,0.43449697378576635,0.36001617337456937,0.45131896142737893,None,8,,,500,0.0,0.0,0.0,0.0,5.0,0.422115957231982,,
R4,Trending_ExponentialGrowth,0.9590554043627719,0.2159177155581703,0.975318508326071,0.4072915308777869,0.3992762134936302,None,24,,,500,,,0.0,0.0,1.3803010442874544,,,
R1,Composite,0.9946223364119177,0.9822079564969535,0.9980061483705319,0.9933353228344894,0.632418624511514,12,12,12.0,24.0,500,0.13086119042703198,2.2592725099148777e-05,15.87219785381681,2.7112597725462253,1.2440026708448029,,,
R2,Seasonal,0.7422991490060138,0.979812261767623,0.9562464664857092,0.9990230108208559,0.9524384398738028,12,12,12.0,24.0,500,0.0,0.0,28.010581074088307,7.738882639701576,0.9137200595230239,,,
R3,Stationary_AR,0.2870099341925332,0.20086234258562474,0.5256314925094099,0.4786260550464684,0.7058123836037091,None,17,,,500,0.0,0.0,0.0,0.0,5.0,0.679196323264873,,
R4,Trending_ExponentialGrowth,0.9842275638298441,0.24763363993234977,0.9892153035352401,0.3600604053458114,0.3148129358863966,None,24,,,500,,,0.0,0.0,1.0026646924313232,,,
R1,Composite,0.9913502536169372,0.9848381068414978,0.9988640459389401,0.9980407920297408,0.8719327361541207,12,12,12.0,24.0,500,0.15941905274003315,-4.6199124987641916e-05,21.0904884906804,4.531191054572746,0.9172361471452812,,,
R2,Seasonal,0.7523057329647793,0.9655408801744132,0.9866971816856306,0.9994764179039554,0.9852649301551271,12,12,12.0,24.0,500,0.0,0.0,25.935547801815453,9.810876480508188,0.614312905008413,,,
R3,Stationary_WN,0.1507439281811308,0.10602230603442697,0.3233158657611086,0.2672713818592225,0.40510407187361863,None,4,,,500,0.0,0.0,0.0,0.0,10.789030811543245,,,
R4,Trending_ExponentialGrowth,0.9972209625648496,0.31250706850456544,0.9980678216499316,0.4085868476930914,0.3032527991802392,None,24,,,500,,,0.0,0.0,1.0529846996609007,,,
R1,Composite,0.9908432620190814,0.9780278203656818,0.9972180949812695,0.9932647186771687,0.7011668356920477,36,36,36.0,72.0,500,0.12098283258665207,-4.5196045745929016e-05,12.863820530242862,2.365175973843958,1.1021014752795708,,,
R2,Seasonal,0.6772099202064916,0.9835817042294696,0.8718676271888968,0.998431242279498,0.9056630807504404,36,36,36.0,72.0,500,0.0,0.0,27.943097963224055,6.3586900727114966,1.1669464762608497,,,
R3,Stationary_WN,0.23878124854377236,0.1463990800898778,0.5049723210105272,0.20193443052580462,0.30290156273389623,None,2,,,500,0.0,0.0,0.0,0.0,10.633344522446189,,,
R4,Trending_ExponentialGrowth,0.9463173081913615,0.27168301400489914,0.9632918930891781,0.386199746059143,0.3148501215136491,None,24,,,500,,,0.0,0.0,1.4290744329250566,,,
R1,Composite,0.9974727677548897,0.9683472868912734,0.9998034662854963,0.9975270943562965,0.9230484291458235,24,24,24.0,48.0,500,0.3709776756602401,-2.7563872587825103e-05,20.174805144331476,6.357420399142062,1.0250640761313685,,,
R2,Seasonal,0.6703012330725932,0.9310320990427252,0.8601446086779041,0.992580665190379,0.8973650029634959,24,24,24.0,48.0,500,0.0,0.0,17.531316885549018,8.247046632209138,1.7429734684357512,,,
R3,Stationary_WN,0.24689735323630047,0.20076137180179188,0.4687498395539169,0.26976126583615756,0.2593339498709992,None,3,,,500,0.0,0.0,0.0,0.0,10.487630806190925,,,
R4,Trending_MeanShift,0.9999507764428734,0.9998041255099398,0.9997118416583035,0.9988329109447035,0.0,None,250,,,500,,,0.0,0.0,1.0533348141039522,,250.0,
R1,Composite,0.9990473189148988,0.9426948433486204,0.9996149911848756,0.9763371712389259,0.5975312364237395,12,12,12.0,24.0,500,-0.3760730894433101,4.564210643017236e-05,9.157683890105503,2.26395942161849,1.4271398683360048,,,
R2,Seasonal,0.7547606274595601,0.9017703171832337,0.9929145658826612,0.9991572978716545,0.9921855748944108,12,12,12.0,24.0,500,0.0,0.0,17.389010109862777,11.5693236221023,0.5002355522611805,,,
R3,Stationary_WN,0.22045223698419758,0.10978660722265465,0.5215778786379707,0.14126129625152573,0.2455189706893015,None,2,,,500,0.0,0.0,0.0,0.0,14.25312583307491,,,
R4,Trending_ExponentialGrowth,0.9669668835282555,0.32919544215626995,0.974365232363951,0.42572642639291236,0.24794369927640036,None,24,,,500,,,0.0,0.0,1.4126584720398232,,,
R1,Composite,0.9892647888548715,0.9333309425703791,0.998549867009494,0.9894282298190356,0.8671454947305404,48,50,48.0,96.0,500,-0.15889440789231163,-3.163713576801423e-05,13.811607953981282,4.546017209585956,1.1542645584364872,,,
R2,Seasonal,0.6436873786399445,0.8695760524607429,0.9080137589072839,0.9890727711132467,0.9308764663885054,48,50,48.0,96.0,500,0.0,0.0,16.802802840208557,10.778304293209564,1.8673330706237352,,,
R3,Stationary_AR,0.1850545879529646,0.3229984434830868,0.36085365696124916,0.6053332695484124,0.6802113728510419,None,20,,,500,0.0,0.0,0.0,0.0,5.0,0.5532139755587433,,
R4,Trending_ExponentialGrowth,0.9812027876968612,0.2088265266950744,0.9869664197581285,0.336217191989029,0.3073386375571969,None,24,,,500,,,0.0,0.0,0.8968431573013269,,,
R1,Composite,0.9976168198580722,0.9503466255481086,0.999276076451198,0.984734507270666,0.6959878389765224,24,24,24.0,48.0,500,0.25528314238631433,-2.409189107415055e-05,10.58638144816173,3.1794425141609017,1.3024400612425535,,,
R2,Seasonal,0.6938626849552237,0.9164392565725755,0.924783339856433,0.9947951981759907,0.941442632307582,24,24,24.0,48.0,500,0.0,0.0,14.179247185216441,7.887374996983366,1.1846882903165914,,,
R3,Stationary_WN,0.13344580139506002,0.172178059403167,0.26363499586927186,0.2992703906771621,0.36004461902365625,None,5,,,500,0.0,0.0,0.0,0.0,14.861001484394844,,,
R4,Trending_MeanShift,0.9999691845350192,0.9998767796759868,0.9999700537362328,0.9998799207344262,0.02911899398763984,None,250,,,500,,,0.0,0.0,1.4126370643978723,,250.0,
R1,Composite,0.9831678012674147,0.9565401414936432,0.9985354957659369,0.9962448256182027,0.9157000670149489,24,24,24.0,48.0,500,-0.14566115721117834,-4.4023907603916944e-05,20.77543338197564,7.695016101130306,1.4668568787650638,,,
R2,Seasonal,0.6573947091368819,0.9771404491114507,0.8146938167415919,0.9968533568657382,0.8639761874939211,24,24,24.0,48.0,500,0.0,0.0,16.32758696870122,4.05675490694642,1.03003124776159,,,
R3,Stationary_WN,0.1311784350040478,0.2717789724231594,0.24389685344847922,0.3896603515115704,0.3050689790074702,None,7,,,500,0.0,0.0,0.0,0.0,7.854649296398668,,,
R4,Trending_RandomWalkDrift,0.9977140618375075,0.09950953977912969,0.9996648103876506,0.5588599024408214,0.8540505789071392,None,24,,,500,,,0.0,0.0,0.5801045657154261,,,-0.467703768482409
R1,Composite,0.9817404873494514,0.9552508576488588,0.9974225824060522,0.9938344342503501,0.8656965343996064,24,24,24.0,48.0,500,0.11897548774842559,2.021105129622935e-05,16.80456659810831,6.274160483789947,1.2761737298528883,,,
R2,Seasonal,0.6381113880049973,0.9572714902726176,0.7538727478193827,0.9927050956107527,0.8337521363134349,24,24,24.0,48.0,500,0.0,0.0,19.53410537910826,6.890991087294902,1.8967147344745063,,,
R3,Stationary_WN,0.21310892067116916,0.17342671072718963,0.3659082714550125,0.2609922127515846,0.30956746294902315,None,3,,,500,0.0,0.0,0.0,0.0,7.149887158763354,,,
R4,Trending_RandomWalkDrift,0.9931918160136849,0.025341989303995116,0.9994963569453272,0.7411575001733834,0.9288598756593534,None,24,,,500,,,0.0,0.0,1.366019460884405,,,0.28281483869198687
R1,Composite,0.9983567052675816,0.9848552375436062,0.9995999515818864,0.9962911795815524,0.7570390428982187,36,36,36.0,72.0,500,-0.2529708576838732,4.513187324381928e-05,15.386460186843749,2.750622177285704,1.0634313200608896,,,
R2,Seasonal,0.6782698514492411,0.9560862838770567,0.8614921522342515,0.9953527429814673,0.8985380060166909,36,36,36.0,72.0,500,0.0,0.0,18.91134424501412,6.941367254278252,1.282416883675811,,,
R3,Stationary_AR,0.11675186051301023,0.2001285871769024,0.2549476093553742,0.4338284578972109,0.6752301421461118,None,45,,,500,0.0,0.0,0.0,0.0,5.0,0.6185638841384107,,
R4,Trending_RandomWalkDrift,0.9097279674002117,0.054862445870139,0.9773525793047807,0.3844954881141367,0.7889126280368507,None,24,,,500,,,0.0,0.0,0.9591536468553084,,,0.11828242491457278
R1,Composite,0.9936720083028305,0.9683009092068262,0.9998451565829495,0.999156817578633,0.9758443017153887,48,50,48.0,96.0,500,0.2728573706944628,-2.412632946607677e-05,23.850112832232856,7.108207916945576,0.7651868786286186,,,
R2,Seasonal,0.6362995726366134,0.9556025359552983,0.9234053440108925,0.997297095238172,0.9456363048251661,48,50,48.0,96.0,500,0.0,0.0,23.773576152516554,8.420097738922262,1.2542539598414195,,,
R3,Stationary_AR,0.16497945767940025,0.3125266580969759,0.2558546299014889,0.4786237638144081,0.49390473786686884,None,16,,,500,0.0,0.0,0.0,0.0,5.0,0.4021633264245711,,
R4,Trending_ExponentialGrowth,0.9943521128440458,0.1939149408778399,0.996184391023205,0.33015421096099384,0.31545000472996976,None,24,,,500,,,0.0,0.0,1.4025907068010897,,,
R1,Composite,0.9858587384852012,0.9839813273417328,0.9990984395773885,0.9989035383650272,0.9379541982246692,48,50,48.0,96.0,500,0.13070225554915,-2.5662082367920745e-05,22.954659812618697,3.724479748211675,0.711473355009187,,,
R2,Seasonal,0.6508987438229639,0.8437688794617569,0.9063892190143906,0.9863361151005807,0.9285616462472509,48,50,48.0,96.0,500,0.0,0.0,14.363430186932447,10.369828986938213,1.8105702349357877,,,
R3,Stationary_WN,0.1407508964215034,0.27157527721618213,0.1583136434338145,0.37014781099205185,0.31196131556441953,None,9,,,500,0.0,0.0,0.0,0.0,13.495194116276835,,,
R4,Trending_ExponentialGrowth,0.9865698523688475,0.2801646728251198,0.9908110118660477,0.35539652514415354,0.3184574592304673,None,24,,,500,,,0.0,0.0,1.1686586548518179,,,
R1,Composite,0.9991213926925909,0.9905235280625144,0.9998935766901537,0.9988410873193215,0.8789329738443096,36,36,36.0,72.0,500,-0.22356682075179057,-1.7969858952090427e-05,14.347770114915072,2.3960863641366243,0.5266316454372253,,,
R2,Seasonal,0.6408215079125603,0.9744092359161248,0.7711802611855246,0.9956917016952376,0.8351603867174877,36,36,36.0,72.0,500,0.0,0.0,20.873607494408073,5.528865704359411,1.402611747496906,,,
R3,Stationary_WN,0.16792861583358532,0.06500433985651377,0.4768715231375422,0.08699030969971788,0.24854475194976122,None,2,,,500,0.0,0.0,0.0,0.0,6.583275151649488,,,
R4,Trending_ExponentialGrowth,0.9989511993636995,0.19288759150114432,0.9993830875155535,0.32746063205845377,0.40740650507000187,None,24,,,500,,,0.0,0.0,1.0223370830848906,,,
R1,Composite,0.9892216518762997,0.889357776956958,0.9993866894222662,0.9926248097472467,0.9444101258282784,48,50,48.0,96.0,500,0.2384561025821235,-3.443098334716065e-05,13.56473283358996,7.878351397329474,1.3144358817483246,,,
R2,Seasonal,0.649831762156178,0.8801706692170849,0.9175960648896068,0.9913505052138396,0.9396982108973445,48,50,48.0,96.0,500,0.0,0.0,12.632497757719605,7.823196418860864,1.2166354081108457,,,
R3,Stationary_AR,0.1858179974478571,0.3738758991902663,0.32686590651897107,0.6398871613929378,0.703352752754072,None,25,,,500,0.0,0.0,0.0,0.0,5.0,0.6218073194077405,,
R4,Trending_RandomWalkDrift,0.9958227561938604,0.6135244810007501,0.9161384456255582,0.09747265157672313,0.0,None,167,,,500,,,0.0,0.0,0.6648698238477113,,,-0.42293322265783584
R1,Composite,0.9985136521779857,0.9760907554560477,0.9997495711918521,0.9959433008455211,0.8324270820477018,24,24,24.0,48.0,500,0.39010744804118724,3.6335624262582745e-05,20.512844227338203,5.244694665406401,1.37525709926412,,,
R2,Seasonal,0.6820180170533936,0.9634993689968141,0.8910745642697272,0.9969922504626177,0.9191289118951088,24,24,24.0,48.0,500,0.0,0.0,23.03105340412631,7.880092614734207,1.4617716583138738,,,
R3,Stationary_AR,0.1940175998644359,0.20708109728736823,0.3465517787946236,0.5121858766160508,0.7393332512607121,None,25,,,500,0.0,0.0,0.0,0.0,5.0,0.6794509007425411,,
R4,Trending_RandomWalkDrift,0.9887028299919594,0.4253404285451451,0.999212121203495,0.9687747153426077,0.9339823395974927,None,125,,,500,,,0.0,0.0,1.372111176226654,,,-0.342415449286838
R1,Composite,0.9959482098300959,0.9259687871095736,0.9997531284047608,0.9952196737577669,0.9397842965250454,36,36,36.0,72.0,500,0.30298604066213297,4.381342674770358e-05,14.876076032242324,7.8037859559186,1.0141061515991652,,,
R2,Seasonal,0.6811290675637527,0.9839275666332817,0.8891431983634825,0.9986396845431053,0.9165998385488668,36,36,36.0,72.0,500,0.0,0.0,21.000963234353094,4.719034635788948,0.7959020109932786,,,
R3,Stationary_AR,0.025713265203763602,0.2789420211537066,0.05482514009500683,0.7516386816826893,0.7293555562662751,None,125,,,500,0.0,0.0,0.0,0.0,5.0,0.5425653730677773,,
R4,Trending_RandomWalkDrift,0.9993696218775513,0.9867475058967834,0.9990671125546776,0.9810386862851866,0.0,None,250,,,500,,,0.0,0.0,0.8564820468748624,,,0.22032259507581198
R1,Composite,0.9972795993732354,0.9670828247766873,0.9996280527913417,0.9954678157740111,0.8646723393549731,24,24,24.0,48.0,500,0.27450013545605945,-3.8394382344246154e-05,14.718447484877506,4.50090799173062,1.0833102374933525,,,
R2,Seasonal,0.6920919839587177,0.8593175712694366,0.91675105487831,0.9899205648578558,0.9364267953636329,24,24,24.0,48.0,500,0.0,0.0,15.12408884680232,11.174178561335095,1.702380912528607,,,
R3,Stationary_WN,0.12504751455625296,0.2083085703909181,0.34138570154658576,0.28996775180751444,0.35865765535968364,None,5,,,500,0.0,0.0,0.0,0.0,12.602500852956636,,,
R4,Trending_MeanShift,0.9998462923169854,0.9993913224451982,0.9998382963035874,0.9993609605332483,0.0,None,250,,,500,,,0.0,0.0,1.4934480976739861,,250.0,
R1,Composite,0.9982018069531182,0.9659891937825151,0.9998985594471662,0.9980342928702124,0.9438971638081127,36,36,36.0,72.0,500,0.32603492463551986,-3.766742690002927e-05,14.160522970083289,4.941332345395111,0.6366022032178644,,,
R2,Seasonal,0.7006252198439431,0.9034626448903752,0.9277197052183592,0.9937077244864285,0.9405621374293338,36,36,36.0,72.0,500,0.0,0.0,14.049030284972176,8.503010121483111,1.1694744824277985,,,
R3,Stationary_WN,0.2016447371870944,0.1443420791145934,0.45074888782975864,0.19694311040708723,0.27107854915883833,None,3,,,500,0.0,0.0,0.0,0.0,9.642917087731682,,,
R4,Trending_RandomWalkDrift,0.9881738879217092,0.08869906743334988,0.9988699258496676,0.7266861132437736,0.907905959398622,None,24,,,500,,,0.0,0.0,1.3549183983083688,,,0.2614612147933322
R1,Composite,0.9908813348602145,0.9244333826217552,0.998727336106503,0.988906313160353,0.8632968288738719,36,36,36.0,72.0,500,0.20399702985401186,-1.8963411624698825e-05,13.202596112820068,6.265385742568776,1.3688070953574951,,,
R2,Seasonal,0.7000670242731892,0.9326676414107883,0.9318161786375209,0.9961039959199287,0.9457630078599424,36,36,36.0,72.0,500,0.0,0.0,19.98222161448067,9.842095200255436,1.351142623495073,,,
R3,Stationary_WN,0.07222272115041739,0.22294349265634372,0.29637430983391344,0.3228888201113579,0.35082757568742795,None,6,,,500,0.0,0.0,0.0,0.0,14.32547758525041,,,
R4,Trending_RandomWalkDrift,0.9985536720667245,0.988929222214553,0.9964867220861195,0.9759476178764196,0.0,None,250,,,500,,,0.0,0.0,1.4709075457930405,,,0.28185860899044474
R1,Composite,0.9976678310114357,0.9141691815946064,0.9999072723104248,0.996345202813413,0.9603904273862514,24,24,24.0,48.0,500,-0.38539455893149543,-3.1658341262836506e-05,12.748415293063855,7.180282743403191,0.7862109544415847,,,
R2,Seasonal,0.7087362365916023,0.9665189585228743,0.9798208475955266,0.9994563542339928,0.9841492501253358,24,24,24.0,48.0,500,0.0,0.0,21.747850029488408,7.530484264203018,0.5562668981941911,,,
R3,Stationary_WN,0.2321725694636857,0.1596234722461094,0.43966844818168993,0.20790324293449558,0.2716320250727534,None,3,,,500,0.0,0.0,0.0,0.0,13.42033775638049,,,
R4,Trending_RandomWalkDrift,0.9979933462983555,0.2411664312465619,0.9996311109483559,0.634753149606311,0.8158422714382432,None,24,,,500,,,0.0,0.0,1.4806239506598589,,,-0.4266451976400166
R1,Composite,0.99696234066798,0.8512158011257004,0.9996820412945172,0.9810080140651206,0.8958739169111815,48,50,48.0,96.0,500,0.30921187463824895,-1.0590487548662379e-05,8.191209644979606,5.607404637679289,1.2945888541162418,,,
R2,Seasonal,0.6075766507980542,0.9663913489088359,0.8627561450146778,0.9966625325132628,0.9095467334102776,48,50,48.0,96.0,500,0.0,0.0,14.304557718041375,4.075569996709095,0.8603318917948524,,,
R3,Stationary_WN,0.06280757184704511,0.23901161746808275,0.09545370301384448,0.332627021646698,0.2762550246167387,None,17,,,500,0.0,0.0,0.0,0.0,11.665667930692152,,,
